"","yrID","siteID","bray","SD","SITE_TRANS","YEAR","observed_all","observed_one","SITE","TRANSECT","DRY_GM2","DRY_GM2_l1","DRY_GM2_l2","DRY_GM2_l3","DRY_GM2_l4","DRY_GM2_l5","TEMP_C","TEMP_C_l1","TEMP_C_l2","TEMP_C_l3","TEMP_C_l4","TEMP_C_l5","chla","chla_l1","chla_l2","chla_l3","chla_l4","chla_l5"
"243",9,12,0.390637118004899,0.166760969105931,"BULL_6",2008,0.818181818181818,0.818181818181818,"BULL",6,187.399666666667,593.469,135.705,487.917666666667,31.7793333333333,790.211,15.2084105207969,12.0274674220963,14.7463986879208,12.718007177172,15.7404080105887,12.8983342021431,1.94470649957657,5.66815908749897,2.18397438526154,3.83327805995941,2.40079446633657,8.51780033111571
"244",9,13,0.359911759840815,0.137467617791388,"CARP_1",2008,0.588235294117647,0.588235294117647,"CARP",1,2416.57966666667,2931.55766666667,2368.286,2851.572,522.703,1079.80466666667,16.3680768788123,13.0607564653357,15.6760986793837,13.5985379414924,16.5421678180771,13.9512098123025,2.89308580756187,8.00845050811767,3.70395803451538,8.4229001402855,7.27626955509186,13.0657464663188
"245",9,14,0.361637346793213,0.138898811331298,"CARP_2",2008,0.636363636363636,0.636363636363636,"CARP",2,1754.463,644.434,1152.346,877.543333333333,408.618,4.324,16.3680768788123,13.0607564653357,15.6760986793837,13.5985379414924,16.5421678180771,13.9512098123025,2.89308580756187,8.00845050811767,3.70395803451538,8.4229001402855,7.27626955509186,13.0657464663188
"246",9,15,0.362325782163525,0.137158892920506,"CARP_3",2008,1,1,"CARP",3,351.948666666667,1.74,6.222,351.113,843.575,251.372,16.3680768788123,13.0607564653357,15.6760986793837,13.5985379414924,16.5421678180771,13.9512098123025,2.89308580756187,8.00845050811767,3.70395803451538,8.4229001402855,7.27626955509186,13.0657464663188
"247",9,16,0.360658019350243,0.139595482558302,"CARP_4",2008,0.555555555555556,0.555555555555556,"CARP",4,1576.27266666667,10.124,11.5833333333333,98.8366666666667,216.586666666667,0,16.3680768788123,13.0607564653357,15.6760986793837,13.5985379414924,16.5421678180771,13.9512098123025,2.89308580756187,8.00845050811767,3.70395803451538,8.4229001402855,7.27626955509186,13.0657464663188
"248",9,17,0.363463632271577,0.136591886979293,"CARP_5",2008,0.571428571428571,0.571428571428571,"CARP",5,2215.285,21.778,2.742,58.374,0,0,16.3680768788123,13.0607564653357,15.6760986793837,13.5985379414924,16.5421678180771,13.9512098123025,2.89308580756187,8.00845050811767,3.70395803451538,8.4229001402855,7.27626955509186,13.0657464663188
"249",9,18,0.361686786265445,0.139355327903236,"CARP_6",2008,1,1,"CARP",6,0.193333333333333,4.86866666666667,0.773333333333333,163.863,111.615333333333,107.019,16.3680768788123,13.0607564653357,15.6760986793837,13.5985379414924,16.5421678180771,13.9512098123025,2.89308580756187,8.00845050811767,3.70395803451538,8.4229001402855,7.27626955509186,13.0657464663188
"250",9,19,0.360131109345591,0.137728115201168,"CARP_7",2008,0.789473684210526,0.789473684210526,"CARP",7,0.386666666666667,603.198,2.742,1056.33033333333,581.515666666667,56.528,16.3680768788123,13.0607564653357,15.6760986793837,13.5985379414924,16.5421678180771,13.9512098123025,2.89308580756187,8.00845050811767,3.70395803451538,8.4229001402855,7.27626955509186,13.0657464663188
"251",9,20,0.362175743406004,0.135925035098495,"CARP_8",2008,0.68,0.68,"CARP",8,1225.089,515.730666666667,661.782,1091.81833333333,2.162,0,16.3680768788123,13.0607564653357,15.6760986793837,13.5985379414924,16.5421678180771,13.9512098123025,2.89308580756187,8.00845050811767,3.70395803451538,8.4229001402855,7.27626955509186,13.0657464663188
"252",9,21,0.351805001226961,0.108953905461191,"GOLB_1",2008,0.571428571428571,0.571428571428571,"GOLB",1,183.849,820.479,146.594,53.1623333333333,140.53,794.499666666667,16.3040137680742,12.7505007770679,15.9713103527651,13.2673490768073,16.6569609253611,13.5235007240081,3.67538958787918,10.5005594889323,3.40426500638326,6.29936210314432,6.83358307679494,12.0497373739878
"253",9,22,0.389863234152693,0.106408786336437,"GOLB_2",2008,0.897435897435897,0.897435897435897,"GOLB",2,338.317666666667,1039.922,246.784,208.712,103.740666666667,1173.08666666667,16.3040137680742,12.7505007770679,15.9713103527651,13.2673490768073,16.6569609253611,13.5235007240081,3.67538958787918,10.5005594889323,3.40426500638326,6.29936210314432,6.83358307679494,12.0497373739878
"254",9,23,0.37060076654768,0.151927203027695,"IVEE_1",2008,0.68421052631579,0.68421052631579,"IVEE",1,328.896333333333,629.528666666667,303.532333333333,29.187,73.587,96.209,15.6176784069982,12.5850943613349,14.897707314266,12.8524680210685,15.5802843237705,13.3392693164297,3.47826568285624,10.0960535208384,3.1250853339831,7.70155706008275,5.49688190221787,11.8224359353383
"255",9,24,0.367890373805949,0.151368667419002,"IVEE_2",2008,1,1,"IVEE",2,483.945,745.89,442.981333333333,953.442,339.556666666667,245.711333333333,15.6176784069982,12.5850943613349,14.897707314266,12.8524680210685,15.5802843237705,13.3392693164297,3.47826568285624,10.0960535208384,3.1250853339831,7.70155706008275,5.49688190221787,11.8224359353383
"256",9,30,0.365331353629138,0.0989995643781339,"MOHK_1",2008,0.414285714285714,0.791666666666667,"MOHK",1,905.464333333333,562.12,555.931333333333,60.64,1101.22933333333,888.563333333333,16.4913244518617,13.0344603653856,15.512968866893,13.1329762111478,16.4206571905392,13.5828027801911,2.53162066141764,6.63643487294515,5.80227086941402,4.55949854850769,6.66521644592284,7.61958734194438
"257",9,31,0.3778813196136,0.100573695341536,"MOHK_2",2008,0.75,0.75,"MOHK",2,644.020333333333,1342.602,448.773,409.356,423.417333333333,1721.83766666667,16.4913244518617,13.0344603653856,15.512968866893,13.1329762111478,16.4206571905392,13.5828027801911,2.53162066141764,6.63643487294515,5.80227086941402,4.55949854850769,6.66521644592284,7.61958734194438
"258",9,32,0.472908156085131,0.231480381566742,"NAPL_1",2008,0.433628318584071,0.433628318584071,"NAPL",1,346.886666666667,844.841,488.075666666667,1050.204,745.010666666667,773.380666666667,15.6862142404881,12.7406256911705,15.5392156298556,12.985738264745,16.1256335157797,13.1256984199679,2.77900945146879,8.71496653556823,2.8441585501035,7.52050908406576,5.01981588204701,12.7512996991476
"259",9,33,0.462899990728369,0.23554083320447,"NAPL_2",2008,0.4,0.4,"NAPL",2,320.942666666667,639.644333333333,940.048,663.688333333333,800.686333333333,1136.98333333333,15.6862142404881,12.7406256911705,15.5392156298556,12.985738264745,16.1256335157797,13.1256984199679,2.77900945146879,8.71496653556823,2.8441585501035,7.52050908406576,5.01981588204701,12.7512996991476
"260",9,34,0.484705858571117,0.227936269953044,"NAPL_3",2008,0.815384615384615,0.815384615384615,"NAPL",3,0,18.0693333333333,72.427,225.893666666667,488.005,394.257333333333,15.6862142404881,12.7406256911705,15.5392156298556,12.985738264745,16.1256335157797,13.1256984199679,2.77900945146879,8.71496653556823,2.8441585501035,7.52050908406576,5.01981588204701,12.7512996991476
"261",9,35,0.476038257498114,0.234603290336472,"NAPL_4",2008,0.4375,0.4375,"NAPL",4,2.93533333333333,0.58,0,299.437,176.246666666667,434.14,15.6862142404881,12.7406256911705,15.5392156298556,12.985738264745,16.1256335157797,13.1256984199679,2.77900945146879,8.71496653556823,2.8441585501035,7.52050908406576,5.01981588204701,12.7512996991476
"262",9,36,0.469640385875536,0.231933753103513,"NAPL_5",2008,0.371900826446281,0.371900826446281,"NAPL",5,35.752,297.275,28.0706666666667,451.049333333333,144.511,1027.53,15.6862142404881,12.7406256911705,15.5392156298556,12.985738264745,16.1256335157797,13.1256984199679,2.77900945146879,8.71496653556823,2.8441585501035,7.52050908406576,5.01981588204701,12.7512996991476
"263",9,37,0.482989635640921,0.218176690599979,"NAPL_6",2008,0.547169811320755,0.547169811320755,"NAPL",6,87.139,156.244,24.1333333333333,334.266,275.039666666667,293.302333333333,15.6862142404881,12.7406256911705,15.5392156298556,12.985738264745,16.1256335157797,13.1256984199679,2.77900945146879,8.71496653556823,2.8441585501035,7.52050908406576,5.01981588204701,12.7512996991476
"264",9,38,0.471931795039002,0.233620965348001,"NAPL_7",2008,0.452054794520548,0.452054794520548,"NAPL",7,159.988,320.362666666667,175.315333333333,734.658,808.904,595.595666666667,15.6862142404881,12.7406256911705,15.5392156298556,12.985738264745,16.1256335157797,13.1256984199679,2.77900945146879,8.71496653556823,2.8441585501035,7.52050908406576,5.01981588204701,12.7512996991476
"265",9,39,0.483539507234801,0.225379265831018,"NAPL_8",2008,0.597122302158273,0.597122302158273,"NAPL",8,83.6236666666667,144.353,14.633,373.489666666667,322.296,292.142333333333,15.6862142404881,12.7406256911705,15.5392156298556,12.985738264745,16.1256335157797,13.1256984199679,2.77900945146879,8.71496653556823,2.8441585501035,7.52050908406576,5.01981588204701,12.7512996991476
"266",9,40,0.455644278753076,0.0888317174887918,"SCDI_2",2008,0.553191489361702,0.553191489361702,"SCDI",2,72.427,1.16,0.193333333333333,0,6.486,NA,17.0447521965953,12.6434693751544,15.4673275018703,13.1078238222016,16.8417730289973,13.2832115869018,1.25703107317289,5.41067167123158,2.63307764132818,3.25426323215167,5.6323993007342,7.5125953356425
"267",9,41,0.445292004586702,0.0913717933143788,"SCDI_3",2008,0.428571428571429,0.428571428571429,"SCDI",3,9.92233333333333,0.386666666666667,0,0.193333333333333,NA,NA,17.0447521965953,12.6434693751544,15.4673275018703,13.1078238222016,16.8417730289973,13.2832115869018,1.25703107317289,5.41067167123158,2.63307764132818,3.25426323215167,5.6323993007342,7.5125953356425
"268",9,42,0.382494117327497,0.107426934098137,"SCTW_2",2008,0.385826771653543,0.385826771653543,"SCTW",2,185.51,0.966666666666667,0,0,0,NA,16.1579932238728,12.6166727475423,15.8585575987976,13.260402178732,17.280620647983,13.4916681146829,1.13235480586688,4.42576158046723,1.8130228916804,2.63022108872731,3.85036239027977,5.34244475762049
"269",9,43,0.395202288515678,0.103777922146227,"SCTW_3",2008,0.476190476190476,0.476190476190476,"SCTW",3,353.566,15.714,36.754,2.162,0,NA,16.1579932238728,12.6166727475423,15.8585575987976,13.260402178732,17.280620647983,13.4916681146829,1.13235480586688,4.42576158046723,1.8130228916804,2.63022108872731,3.85036239027977,5.34244475762049
"270",10,1,0.3431931116059,0.0714688516039897,"ABUR_1",2009,0.541899441340782,0.527777777777778,"ABUR",1,41.078,536.176,107.484666666667,14.053,312.188666666667,76.7946666666667,15.4956390895596,12.9601074468085,15.760309910221,12.624067628914,15.0021594636589,12.931209121954,2.04810645182927,9.03568573792775,2.53162066141764,6.63643487294515,5.80227086941402,4.55949854850769
"271",10,2,0.418390047578823,0.163149527944411,"AHND_1",2009,0.217391304347826,0.217391304347826,"AHND",1,0,0,0,0,2.162,0,15.8198001266114,12.9696511924057,15.9589860159982,12.3290473723594,15.1390035679346,12.8036754066099,2.15303524335225,12.3541178703308,2.50713251034419,8.62910505135855,2.78841507434845,4.63105676571528
"272",10,3,0.415825526312996,0.160771409507757,"AHND_2",2009,0.611940298507463,0.611940298507463,"AHND",2,271.489,408.117,1072.352,416.844,598.645333333333,318.895,15.8198001266114,12.9696511924057,15.9589860159982,12.3290473723594,15.1390035679346,12.8036754066099,2.15303524335225,12.3541178703308,2.50713251034419,8.62910505135855,2.78841507434845,4.63105676571528
"273",10,4,0.460244536672823,0.088637487019814,"AQUE_1",2009,0.824175824175824,1,"AQUE",1,352.871666666667,606.291333333333,883.177,658.223,525.366,527.844,16.1555706968982,13.2812655713304,16.2430151924958,12.6239360959143,15.4669462507913,12.9821977195115,2.45315541823705,11.5584511756897,2.64264496167501,8.19948903719584,3.03829262653987,5.98952261606852
"274",10,5,0.440164369207123,0.0916381833723691,"AQUE_2",2009,0.688888888888889,0.688888888888889,"AQUE",2,397.808,466.262333333333,426.995,1065.40866666667,340.515,560.230333333333,16.1555706968982,13.2812655713304,16.2430151924958,12.6239360959143,15.4669462507913,12.9821977195115,2.45315541823705,11.5584511756897,2.64264496167501,8.19948903719584,3.03829262653987,5.98952261606852
"275",10,6,0.438982524436364,0.0917673594218381,"AQUE_3",2009,0.621621621621622,0.621621621621622,"AQUE",3,243.225,193.191333333333,913.445,402.518666666667,83.237,659.41,16.1555706968982,13.2812655713304,16.2430151924958,12.6239360959143,15.4669462507913,12.9821977195115,2.45315541823705,11.5584511756897,2.64264496167501,8.19948903719584,3.03829262653987,5.98952261606852
"276",10,7,0.438551249825539,0.0906726899524572,"AQUE_4",2009,0.547169811320755,0.547169811320755,"AQUE",4,276.235,312.488,337.272,412.942,247.241333333333,141.611,16.1555706968982,13.2812655713304,16.2430151924958,12.6239360959143,15.4669462507913,12.9821977195115,2.45315541823705,11.5584511756897,2.64264496167501,8.19948903719584,3.03829262653987,5.98952261606852
"277",10,8,0.440657156922855,0.0880868570782565,"AQUE_5",2009,0.606060606060606,0.606060606060606,"AQUE",5,325.381,243.611666666667,229.172,166.474,399.97,550.229,16.1555706968982,13.2812655713304,16.2430151924958,12.6239360959143,15.4669462507913,12.9821977195115,2.45315541823705,11.5584511756897,2.64264496167501,8.19948903719584,3.03829262653987,5.98952261606852
"278",10,9,0.440252540176518,0.0889945667590433,"AQUE_6",2009,0.68421052631579,0.68421052631579,"AQUE",6,355.649,411.861,44.321,139.449,208.633,582.659,16.1555706968982,13.2812655713304,16.2430151924958,12.6239360959143,15.4669462507913,12.9821977195115,2.45315541823705,11.5584511756897,2.64264496167501,8.19948903719584,3.03829262653987,5.98952261606852
"279",10,10,0.329986898769726,0.112668191552608,"BULL_1",2009,0.764705882352941,0.764705882352941,"BULL",1,684.466333333333,252.066333333333,552.47,492.821666666667,441.048,37.835,15.4927789279963,12.1386197969543,15.2084105207969,12.0274674220963,14.7463986879208,12.718007177172,2.78361749649048,9.62746981779734,1.94470649957657,5.66815908749897,2.18397438526154,3.83327805995941
"280",10,11,0.330826209073968,0.112808546863828,"BULL_3",2009,0.857142857142857,0.857142857142857,"BULL",3,396.226,320.749333333333,274.767333333333,169.717,151.34,2.162,15.4927789279963,12.1386197969543,15.2084105207969,12.0274674220963,14.7463986879208,12.718007177172,2.78361749649048,9.62746981779734,1.94470649957657,5.66815908749897,2.18397438526154,3.83327805995941
"281",10,12,0.334299827453056,0.113344019030997,"BULL_6",2009,1,1,"BULL",6,428.849333333333,187.399666666667,593.469,135.705,487.917666666667,31.7793333333333,15.4927789279963,12.1386197969543,15.2084105207969,12.0274674220963,14.7463986879208,12.718007177172,2.78361749649048,9.62746981779734,1.94470649957657,5.66815908749897,2.18397438526154,3.83327805995941
"282",10,13,0.30220507964072,0.0856751242218386,"CARP_1",2009,0.608695652173913,0.608695652173913,"CARP",1,129.025666666667,2416.57966666667,2931.55766666667,2368.286,2851.572,522.703,16.414099637577,13.6411476432532,16.3680768788123,13.0607564653357,15.6760986793837,13.5985379414924,1.87225875258446,8.5983476638794,2.89308580756187,8.00845050811767,3.70395803451538,8.4229001402855
"283",10,14,0.299313099261945,0.0899618856929642,"CARP_2",2009,0.75,0.75,"CARP",2,169.796,1754.463,644.434,1152.346,877.543333333333,408.618,16.414099637577,13.6411476432532,16.3680768788123,13.0607564653357,15.6760986793837,13.5985379414924,1.87225875258446,8.5983476638794,2.89308580756187,8.00845050811767,3.70395803451538,8.4229001402855
"284",10,15,0.301335743649733,0.0878364932361068,"CARP_3",2009,0.9,0.9,"CARP",3,815.460666666667,351.948666666667,1.74,6.222,351.113,843.575,16.414099637577,13.6411476432532,16.3680768788123,13.0607564653357,15.6760986793837,13.5985379414924,1.87225875258446,8.5983476638794,2.89308580756187,8.00845050811767,3.70395803451538,8.4229001402855
"285",10,16,0.29689600115339,0.0895337162397728,"CARP_4",2009,0.818181818181818,0.818181818181818,"CARP",4,262.155,1576.27266666667,10.124,11.5833333333333,98.8366666666667,216.586666666667,16.414099637577,13.6411476432532,16.3680768788123,13.0607564653357,15.6760986793837,13.5985379414924,1.87225875258446,8.5983476638794,2.89308580756187,8.00845050811767,3.70395803451538,8.4229001402855
"286",10,17,0.296510388329736,0.0868496868651858,"CARP_5",2009,0.6,0.6,"CARP",5,490.466333333333,2215.285,21.778,2.742,58.374,0,16.414099637577,13.6411476432532,16.3680768788123,13.0607564653357,15.6760986793837,13.5985379414924,1.87225875258446,8.5983476638794,2.89308580756187,8.00845050811767,3.70395803451538,8.4229001402855
"287",10,18,0.298342244469733,0.0887799085454882,"CARP_6",2009,1,1,"CARP",6,0,0.193333333333333,4.86866666666667,0.773333333333333,163.863,111.615333333333,16.414099637577,13.6411476432532,16.3680768788123,13.0607564653357,15.6760986793837,13.5985379414924,1.87225875258446,8.5983476638794,2.89308580756187,8.00845050811767,3.70395803451538,8.4229001402855
"288",10,19,0.305665358970548,0.0859185576876108,"CARP_7",2009,0.659574468085106,0.659574468085106,"CARP",7,270.724,0.386666666666667,603.198,2.742,1056.33033333333,581.515666666667,16.414099637577,13.6411476432532,16.3680768788123,13.0607564653357,15.6760986793837,13.5985379414924,1.87225875258446,8.5983476638794,2.89308580756187,8.00845050811767,3.70395803451538,8.4229001402855
"289",10,20,0.291745345699243,0.0865611245566563,"CARP_8",2009,0.875,0.875,"CARP",8,405.541333333333,1225.089,515.730666666667,661.782,1091.81833333333,2.162,16.414099637577,13.6411476432532,16.3680768788123,13.0607564653357,15.6760986793837,13.5985379414924,1.87225875258446,8.5983476638794,2.89308580756187,8.00845050811767,3.70395803451538,8.4229001402855
"290",10,21,0.49002656077134,0.0991795970300521,"GOLB_1",2009,0.757575757575758,0.757575757575758,"GOLB",1,889.663,183.849,820.479,146.594,53.1623333333333,140.53,16.4478528615845,13.4122362608467,16.3040137680742,12.7505007770679,15.9713103527651,13.2673490768073,4.20784904559453,9.26279415686925,3.67538958787918,10.5005594889323,3.40426500638326,6.29936210314432
"291",10,22,0.489569000620081,0.0966846851823552,"GOLB_2",2009,0.673469387755102,0.673469387755102,"GOLB",2,474.945666666667,338.317666666667,1039.922,246.784,208.712,103.740666666667,16.4478528615845,13.4122362608467,16.3040137680742,12.7505007770679,15.9713103527651,13.2673490768073,4.20784904559453,9.26279415686925,3.67538958787918,10.5005594889323,3.40426500638326,6.29936210314432
"292",10,23,0.414395940303681,0.0948505763826617,"IVEE_1",2009,0.866666666666667,0.866666666666667,"IVEE",1,479.076333333333,328.896333333333,629.528666666667,303.532333333333,29.187,73.587,15.5124794063507,13.0068757814309,15.6176784069982,12.5850943613349,14.897707314266,12.8524680210685,4.09490402539571,8.89033285776773,3.47826568285624,10.0960535208384,3.1250853339831,7.70155706008275
"293",10,24,0.400773756634251,0.0957983695231131,"IVEE_2",2009,1,1,"IVEE",2,532.933,483.945,745.89,442.981333333333,953.442,339.556666666667,15.5124794063507,13.0068757814309,15.6176784069982,12.5850943613349,14.897707314266,12.8524680210685,4.09490402539571,8.89033285776773,3.47826568285624,10.0960535208384,3.1250853339831,7.70155706008275
"294",10,30,0.308623469873558,0.0654700567388551,"MOHK_1",2009,0.546218487394958,0.705882352941177,"MOHK",1,504.827,905.464333333333,562.12,555.931333333333,60.64,1101.22933333333,16.1931843922652,13.1246766659034,16.4913244518617,13.0344603653856,15.512968866893,13.1329762111478,2.04810645182927,9.03568573792775,2.53162066141764,6.63643487294515,5.80227086941402,4.55949854850769
"295",10,31,0.308940405153653,0.065273898696228,"MOHK_2",2009,0.666666666666667,0.666666666666667,"MOHK",2,1096.134,644.020333333333,1342.602,448.773,409.356,423.417333333333,16.1931843922652,13.1246766659034,16.4913244518617,13.0344603653856,15.512968866893,13.1329762111478,2.04810645182927,9.03568573792775,2.53162066141764,6.63643487294515,5.80227086941402,4.55949854850769
"296",10,32,0.354182316217432,0.0833314404943156,"NAPL_1",2009,0.566037735849057,0.566037735849057,"NAPL",1,240.14,346.886666666667,844.841,488.075666666667,1050.204,745.010666666667,16.004615296081,13.1013476070529,15.6862142404881,12.7406256911705,15.5392156298556,12.985738264745,1.82961739102999,10.5892529884974,2.77900945146879,8.71496653556823,2.8441585501035,7.52050908406576
"297",10,33,0.341221181292744,0.0828060684237704,"NAPL_2",2009,0.587628865979381,0.587628865979381,"NAPL",2,21.0046666666667,320.942666666667,639.644333333333,940.048,663.688333333333,800.686333333333,16.004615296081,13.1013476070529,15.6862142404881,12.7406256911705,15.5392156298556,12.985738264745,1.82961739102999,10.5892529884974,2.77900945146879,8.71496653556823,2.8441585501035,7.52050908406576
"298",10,34,0.365427654039128,0.0857857986482909,"NAPL_3",2009,0.818181818181818,0.818181818181818,"NAPL",3,9.729,0,18.0693333333333,72.427,225.893666666667,488.005,16.004615296081,13.1013476070529,15.6862142404881,12.7406256911705,15.5392156298556,12.985738264745,1.82961739102999,10.5892529884974,2.77900945146879,8.71496653556823,2.8441585501035,7.52050908406576
"299",10,35,0.358314280489554,0.0861380735580714,"NAPL_4",2009,0.590909090909091,0.590909090909091,"NAPL",4,39.3026666666667,2.93533333333333,0.58,0,299.437,176.246666666667,16.004615296081,13.1013476070529,15.6862142404881,12.7406256911705,15.5392156298556,12.985738264745,1.82961739102999,10.5892529884974,2.77900945146879,8.71496653556823,2.8441585501035,7.52050908406576
"300",10,36,0.413985479141098,0.0846273651075915,"NAPL_5",2009,0.808153477218225,0.808153477218225,"NAPL",5,25.0563333333333,35.752,297.275,28.0706666666667,451.049333333333,144.511,16.004615296081,13.1013476070529,15.6862142404881,12.7406256911705,15.5392156298556,12.985738264745,1.82961739102999,10.5892529884974,2.77900945146879,8.71496653556823,2.8441585501035,7.52050908406576
"301",10,37,0.365603036707946,0.08050368505143,"NAPL_6",2009,0.608247422680412,0.608247422680412,"NAPL",6,26.1373333333333,87.139,156.244,24.1333333333333,334.266,275.039666666667,16.004615296081,13.1013476070529,15.6862142404881,12.7406256911705,15.5392156298556,12.985738264745,1.82961739102999,10.5892529884974,2.77900945146879,8.71496653556823,2.8441585501035,7.52050908406576
"302",10,38,0.355568528881928,0.0838823348409094,"NAPL_7",2009,0.444444444444444,0.444444444444444,"NAPL",7,61.3883333333333,159.988,320.362666666667,175.315333333333,734.658,808.904,16.004615296081,13.1013476070529,15.6862142404881,12.7406256911705,15.5392156298556,12.985738264745,1.82961739102999,10.5892529884974,2.77900945146879,8.71496653556823,2.8441585501035,7.52050908406576
"303",10,39,0.351899895094539,0.0817682700722043,"NAPL_8",2009,0.293233082706767,0.293233082706767,"NAPL",8,24.863,83.6236666666667,144.353,14.633,373.489666666667,322.296,16.004615296081,13.1013476070529,15.6862142404881,12.7406256911705,15.5392156298556,12.985738264745,1.82961739102999,10.5892529884974,2.77900945146879,8.71496653556823,2.8441585501035,7.52050908406576
"304",10,40,0.325456903726157,0.106202869618892,"SCDI_2",2009,0.559701492537313,0.559701492537313,"SCDI",2,44.0133333333333,72.427,1.16,0.193333333333333,0,6.486,16.6618214936248,13.0892058346839,17.0447521965953,12.6434693751544,15.4673275018703,13.1078238222016,1.34780115882555,3.81109352906545,1.25703107317289,5.41067167123158,2.63307764132818,3.25426323215167
"305",10,41,0.325780867492989,0.108789931667088,"SCDI_3",2009,0.661016949152542,0.661016949152542,"SCDI",3,20.7323333333333,9.92233333333333,0.386666666666667,0,0.193333333333333,NA,16.6618214936248,13.0892058346839,17.0447521965953,12.6434693751544,15.4673275018703,13.1078238222016,1.34780115882555,3.81109352906545,1.25703107317289,5.41067167123158,2.63307764132818,3.25426323215167
"306",10,42,0.345986503420417,0.066663696250741,"SCTW_2",2009,0.4125,0.4125,"SCTW",2,872.525,185.51,0.966666666666667,0,0,0,NA,NA,NA,NA,NA,NA,1.10485343635082,3.10114345947901,1.13235480586688,4.42576158046723,1.8130228916804,2.63022108872731
"307",10,43,0.390141857768827,0.0620875388113562,"SCTW_3",2009,0.74331550802139,0.74331550802139,"SCTW",3,495.098,353.566,15.714,36.754,2.162,0,NA,NA,NA,NA,NA,NA,1.10485343635082,3.10114345947901,1.13235480586688,4.42576158046723,1.8130228916804,2.63022108872731
"308",11,1,0.545512367160009,0.10955688547933,"ABUR_1",2010,0.575342465753425,0.492957746478873,"ABUR",1,36.754,41.078,536.176,107.484666666667,14.053,312.188666666667,14.3989463915746,13.0577996457266,15.4956390895596,12.9601074468085,15.760309910221,12.624067628914,6.95205587148667,6.08651250600815,2.04810645182927,9.03568573792775,2.53162066141764,6.63643487294515
"309",11,2,0.351958917882985,0.134580929127832,"AHND_1",2010,0.753086419753086,0.753086419753086,"AHND",1,0,0,0,0,0,2.162,14.6588254201197,13.015642873683,15.8198001266114,12.9696511924057,15.9589860159982,12.3290473723594,3.60869842767715,10.1337834397952,2.15303524335225,12.3541178703308,2.50713251034419,8.62910505135855
"310",11,3,0.342124031436556,0.131954054542083,"AHND_2",2010,0.714285714285714,0.714285714285714,"AHND",2,39.8826666666667,271.489,408.117,1072.352,416.844,598.645333333333,14.6588254201197,13.015642873683,15.8198001266114,12.9696511924057,15.9589860159982,12.3290473723594,3.60869842767715,10.1337834397952,2.15303524335225,12.3541178703308,2.50713251034419,8.62910505135855
"311",11,4,0.473410549731813,0.105496576896588,"AQUE_1",2010,0.811320754716981,1,"AQUE",1,0.58,352.871666666667,606.291333333333,883.177,658.223,525.366,14.7748127589779,13.1084245829675,16.1555706968982,13.2812655713304,16.2430151924958,12.6239360959143,4.01690425475438,10.6605906089147,2.45315541823705,11.5584511756897,2.64264496167501,8.19948903719584
"312",11,5,0.449258587184786,0.103339173734853,"AQUE_2",2010,0.620253164556962,0.620253164556962,"AQUE",2,8.964,397.808,466.262333333333,426.995,1065.40866666667,340.515,14.7748127589779,13.1084245829675,16.1555706968982,13.2812655713304,16.2430151924958,12.6239360959143,4.01690425475438,10.6605906089147,2.45315541823705,11.5584511756897,2.64264496167501,8.19948903719584
"313",11,6,0.45368272041868,0.102544517451264,"AQUE_3",2010,0.774193548387097,0.774193548387097,"AQUE",3,46.562,243.225,193.191333333333,913.445,402.518666666667,83.237,14.7748127589779,13.1084245829675,16.1555706968982,13.2812655713304,16.2430151924958,12.6239360959143,4.01690425475438,10.6605906089147,2.45315541823705,11.5584511756897,2.64264496167501,8.19948903719584
"314",11,7,0.451072609699438,0.103572826193075,"AQUE_4",2010,0.777777777777778,0.777777777777778,"AQUE",4,23.861,276.235,312.488,337.272,412.942,247.241333333333,14.7748127589779,13.1084245829675,16.1555706968982,13.2812655713304,16.2430151924958,12.6239360959143,4.01690425475438,10.6605906089147,2.45315541823705,11.5584511756897,2.64264496167501,8.19948903719584
"315",11,8,0.445844581969873,0.101652683851715,"AQUE_5",2010,0.61038961038961,0.61038961038961,"AQUE",5,0,325.381,243.611666666667,229.172,166.474,399.97,14.7748127589779,13.1084245829675,16.1555706968982,13.2812655713304,16.2430151924958,12.6239360959143,4.01690425475438,10.6605906089147,2.45315541823705,11.5584511756897,2.64264496167501,8.19948903719584
"316",11,9,0.448935120855547,0.10231892976831,"AQUE_6",2010,0.596153846153846,0.596153846153846,"AQUE",6,34.17,355.649,411.861,44.321,139.449,208.633,14.7748127589779,13.1084245829675,16.1555706968982,13.2812655713304,16.2430151924958,12.6239360959143,4.01690425475438,10.6605906089147,2.45315541823705,11.5584511756897,2.64264496167501,8.19948903719584
"317",11,10,0.450181407245256,0.16681728649258,"BULL_1",2010,0.875,0.875,"BULL",1,566.444,684.466333333333,252.066333333333,552.47,492.821666666667,441.048,14.2868765253361,12.8846248891423,15.4927789279963,12.1386197969543,15.2084105207969,12.0274674220963,3.71557507912318,8.32442035277684,2.78361749649048,9.62746981779734,1.94470649957657,5.66815908749897
"318",11,11,0.450232822982786,0.166180534675721,"BULL_3",2010,1,1,"BULL",3,285.269666666667,396.226,320.749333333333,274.767333333333,169.717,151.34,14.2868765253361,12.8846248891423,15.4927789279963,12.1386197969543,15.2084105207969,12.0274674220963,3.71557507912318,8.32442035277684,2.78361749649048,9.62746981779734,1.94470649957657,5.66815908749897
