"","chla","site","YEAR","MONTH"
"616",1.00076365470886,"SCTW","2007","02"
"617",8.59791564941406,"ABUR","2007","03"
"618",4.39110708236694,"AHND","2007","03"
"619",7.35446405410767,"AQUE","2007","03"
"620",7.91435766220093,"BULL","2007","03"
"621",7.04479455947876,"CARP","2007","03"
"622",11.6044464111328,"GOLB","2007","03"
"623",14.5075998306274,"IVEE","2007","03"
"624",8.59791564941406,"MOHK","2007","03"
"625",19.7721691131592,"NAPL","2007","03"
"626",4.01896619796753,"SCDI","2007","03"
"627",2.68379759788513,"SCTW","2007","03"
"628",5.38070487976074,"ABUR","2007","04"
"629",14.0302639007568,"AHND","2007","04"
"630",14.9314956665039,"AQUE","2007","04"
"631",7.26743268966675,"BULL","2007","04"
"632",20.9011058807373,"CARP","2007","04"
"633",10.6352663040161,"GOLB","2007","04"
"634",15.8163108825684,"IVEE","2007","04"
"635",5.38070487976074,"MOHK","2007","04"
"636",9.72994899749756,"NAPL","2007","04"
"637",6.98469543457031,"SCDI","2007","04"
"638",5.86032104492188,"SCTW","2007","04"
"639",1.93370723724365,"ABUR","2007","05"
"640",4.19289064407349,"AHND","2007","05"
"641",8.4089879989624,"AQUE","2007","05"
"642",3.17810130119324,"BULL","2007","05"
"643",12.3484392166138,"CARP","2007","05"
"644",6.4890022277832,"GOLB","2007","05"
"645",7.48526906967163,"IVEE","2007","05"
"646",1.93370723724365,"MOHK","2007","05"
"647",8.79519367218018,"NAPL","2007","05"
"648",3.84997534751892,"SCDI","2007","05"
"649",2.77687788009644,"SCTW","2007","05"
"650",14.0578947067261,"ABUR","2007","06"
"651",2.26154732704163,"AHND","2007","06"
"652",2.76519370079041,"AQUE","2007","06"
"653",1.71566486358643,"BULL","2007","06"
"654",5.1049313545227,"CARP","2007","06"
"655",2.77867746353149,"GOLB","2007","06"
"656",2.51542329788208,"IVEE","2007","06"
"657",14.0578947067261,"MOHK","2007","06"
"658",2.16751337051392,"NAPL","2007","06"
"659",5.55831909179688,"SCDI","2007","06"
"660",1.53162169456482,"SCTW","2007","06"
"661",2.24941158294678,"ABUR","2007","07"
"662",1.30800783634186,"AHND","2007","07"
"663",1.41565382480621,"AQUE","2007","07"
"664",1.1933331489563,"BULL","2007","07"
"665",1.28793740272522,"CARP","2007","07"
"666",1.14815163612366,"GOLB","2007","07"
"667",1.18116331100464,"IVEE","2007","07"
"668",2.24941158294678,"MOHK","2007","07"
"669",1.18736338615417,"NAPL","2007","07"
"670",1.45614457130432,"SCDI","2007","07"
"671",1.16433298587799,"SCTW","2007","07"
"672",1.75682032108307,"ABUR","2007","08"
"673",1.86887013912201,"AHND","2007","08"
"674",2.10756397247314,"AQUE","2007","08"
"675",2.47313570976257,"BULL","2007","08"
"676",1.65205490589142,"CARP","2007","08"
"677",1.62685465812683,"GOLB","2007","08"
"678",1.583780169487,"IVEE","2007","08"
"679",1.75682032108307,"MOHK","2007","08"
"680",1.51193058490753,"NAPL","2007","08"
"681",1.8886239528656,"SCDI","2007","08"
"682",1.41740965843201,"SCTW","2007","08"
"683",2.6020872592926,"ABUR","2007","09"
"684",2.1596941947937,"AHND","2007","09"
"685",2.2738778591156,"AQUE","2007","09"
"686",2.62259960174561,"BULL","2007","09"
"687",1.81236088275909,"CARP","2007","09"
"688",2.21187543869019,"GOLB","2007","09"
"689",2.0687050819397,"IVEE","2007","09"
"690",2.6020872592926,"MOHK","2007","09"
"691",2.15748596191406,"NAPL","2007","09"
"692",2.10254573822021,"SCDI","2007","09"
"693",2.12863755226135,"SCTW","2007","09"
"694",6.22500610351562,"ABUR","2007","10"
"695",2.78175067901611,"AHND","2007","10"
"696",2.76661467552185,"AQUE","2007","10"
"697",2.66811919212341,"BULL","2007","10"
"698",4.24625301361084,"CARP","2007","10"
"699",6.640540599823,"GOLB","2007","10"
"700",5.46027326583862,"IVEE","2007","10"
"701",6.22500610351562,"MOHK","2007","10"
"702",3.26295709609985,"NAPL","2007","10"
"703",1.66938889026642,"SCDI","2007","10"
"704",1.73443305492401,"SCTW","2007","10"
"705",7.92240524291992,"ABUR","2007","11"
"706",6.35062026977539,"AHND","2007","11"
"707",6.90085172653198,"AQUE","2007","11"
"708",2.4309937953949,"BULL","2007","11"
"709",8.12021064758301,"CARP","2007","11"
"710",6.0194902420044,"GOLB","2007","11"
"711",5.94116687774658,"IVEE","2007","11"
"712",7.92240524291992,"MOHK","2007","11"
"713",6.77770090103149,"NAPL","2007","11"
"714",3.12344360351562,"SCDI","2007","11"
"715",2.90170240402222,"SCTW","2007","11"
"716",3.75681138038635,"ABUR","2007","12"
"717",1.91969954967499,"AHND","2007","12"
"718",1.82098269462585,"AQUE","2007","12"
"719",1.89160168170929,"BULL","2007","12"
"720",4.40299892425537,"CARP","2007","12"
"721",3.65913677215576,"GOLB","2007","12"
"722",3.33639669418335,"IVEE","2007","12"
"723",3.75681138038635,"MOHK","2007","12"
"724",2.49129176139832,"NAPL","2007","12"
"725",1.78600239753723,"SCDI","2007","12"
"726",1.93392419815063,"SCTW","2007","12"
"727",6.22931814193726,"ABUR","2008","01"
"728",2.61633229255676,"AHND","2008","01"
"729",2.66938138008118,"AQUE","2008","01"
"730",2.33310604095459,"BULL","2008","01"
"731",3.83035326004028,"CARP","2008","01"
"732",6.62107229232788,"GOLB","2008","01"
"733",5.32183504104614,"IVEE","2008","01"
"734",6.22931814193726,"MOHK","2008","01"
"735",8.30673217773438,"NAPL","2008","01"
"736",1.54818284511566,"SCDI","2008","01"
"737",1.57994401454926,"SCTW","2008","01"
"738",4.73014259338379,"ABUR","2008","02"
"739",7.7652645111084,"AHND","2008","02"
"740",7.08438014984131,"AQUE","2008","02"
"741",10.1043262481689,"BULL","2008","02"
"742",6.74836111068726,"CARP","2008","02"
"743",5.87116432189941,"GOLB","2008","02"
"744",6.77980756759644,"IVEE","2008","02"
"745",4.73014259338379,"MOHK","2008","02"
"746",6.39609861373901,"NAPL","2008","02"
"747",4.19307327270508,"SCDI","2008","02"
"748",2.83513808250427,"SCTW","2008","02"
"749",13.713830947876,"ABUR","2008","03"
"750",14.1943111419678,"AHND","2008","03"
"751",15.6897630691528,"AQUE","2008","03"
"752",9.3318977355957,"BULL","2008","03"
"753",7.28129291534424,"CARP","2008","03"
"754",12.5606317520142,"GOLB","2008","03"
"755",12.7686862945557,"IVEE","2008","03"
"756",13.713830947876,"MOHK","2008","03"
"757",9.22898483276367,"NAPL","2008","03"
"758",6.56139039993286,"SCDI","2008","03"
"759",3.46879529953003,"SCTW","2008","03"
"760",3.14955568313599,"ABUR","2008","04"
"761",15.8861179351807,"AHND","2008","04"
"762",10.490065574646,"AQUE","2008","04"
"763",6.3771481513977,"BULL","2008","04"
"764",12.9585781097412,"CARP","2008","04"
"765",18.9937591552734,"GOLB","2008","04"
"766",19.1675834655762,"IVEE","2008","04"
"767",3.14955568313599,"MOHK","2008","04"
"768",16.1371517181396,"NAPL","2008","04"
"769",15.6440744400024,"SCDI","2008","04"
"770",15.0358514785767,"SCTW","2008","04"
"771",7.74441528320312,"ABUR","2008","05"
"772",7.83521318435669,"AHND","2008","05"
"773",11.2044620513916,"AQUE","2008","05"
"774",3.71972298622131,"BULL","2008","05"
"775",11.5233001708984,"CARP","2008","05"
"776",14.2942266464233,"GOLB","2008","05"
"777",11.9736366271973,"IVEE","2008","05"
"778",7.74441528320312,"MOHK","2008","05"
"779",8.71683502197266,"NAPL","2008","05"
"780",3.02548313140869,"SCDI","2008","05"
"781",2.20004463195801,"SCTW","2008","05"
"782",4.84344577789307,"ABUR","2008","06"
"783",7.97646903991699,"AHND","2008","06"
"784",9.15489482879639,"AQUE","2008","06"
"785",4.68540096282959,"BULL","2008","06"
"786",7.49399518966675,"CARP","2008","06"
"787",11.5009088516235,"GOLB","2008","06"
"788",11.5554161071777,"IVEE","2008","06"
"789",4.84344577789307,"MOHK","2008","06"
"790",7.27859926223755,"NAPL","2008","06"
"791",1.61130797863007,"SCDI","2008","06"
"792",1.66906487941742,"SCTW","2008","06"
"793",1.14224517345428,"ABUR","2008","07"
"794",1.38652050495148,"AHND","2008","07"
"795",1.37037181854248,"AQUE","2008","07"
"796",1.46883547306061,"BULL","2008","07"
"797",1.23229658603668,"CARP","2008","07"
"798",1.23290205001831,"GOLB","2008","07"
"799",1.27959084510803,"IVEE","2008","07"
"800",1.14224517345428,"MOHK","2008","07"
"801",1.3692878484726,"NAPL","2008","07"
"802",1.38277661800385,"SCDI","2008","07"
"803",1.22455227375031,"SCTW","2008","07"
"804",1.26049184799194,"ABUR","2008","08"
"805",1.08931875228882,"AHND","2008","08"
"806",1.10715913772583,"AQUE","2008","08"
"807",0.8628009557724,"BULL","2008","08"
"808",0.84185117483139,"CARP","2008","08"
"809",0.943024277687073,"GOLB","2008","08"
"810",0.899183392524719,"IVEE","2008","08"
"811",1.26049184799194,"MOHK","2008","08"
"812",0.901342332363129,"NAPL","2008","08"
"813",0.81905871629715,"SCDI","2008","08"
"814",0.61712908744812,"SCTW","2008","08"
"815",1.56706058979034,"ABUR","2008","09"
"816",1.47315144538879,"AHND","2008","09"
"817",1.50687992572784,"AQUE","2008","09"
"818",1.34065794944763,"BULL","2008","09"
"819",1.35017347335815,"CARP","2008","09"
"820",1.649174451828,"GOLB","2008","09"
"821",1.67942011356354,"IVEE","2008","09"
"822",1.56706058979034,"MOHK","2008","09"
"823",1.67581498622894,"NAPL","2008","09"
"824",1.78344714641571,"SCDI","2008","09"
"825",1.48567044734955,"SCTW","2008","09"
"826",3.21075773239136,"ABUR","2008","10"
"827",1.5622079372406,"AHND","2008","10"
"828",1.48252320289612,"AQUE","2008","10"
"829",1.5587420463562,"BULL","2008","10"
"830",2.08608770370483,"CARP","2008","10"
"831",3.14785671234131,"GOLB","2008","10"
"832",2.13670229911804,"IVEE","2008","10"
"833",3.21075773239136,"MOHK","2008","10"
"834",1.63290882110596,"NAPL","2008","10"
"835",0.890937328338623,"SCDI","2008","10"
"836",0.769963562488556,"SCTW","2008","10"
"837",3.16572284698486,"ABUR","2008","11"
"838",1.55512738227844,"AHND","2008","11"
"839",1.23404085636139,"AQUE","2008","11"
"840",1.75180160999298,"BULL","2008","11"
"841",4.35411071777344,"CARP","2008","11"
"842",3.57847118377686,"GOLB","2008","11"
"843",3.31928133964539,"IVEE","2008","11"
"844",3.16572284698486,"MOHK","2008","11"
"845",3.81610345840454,"NAPL","2008","11"
"846",1.05465865135193,"SCDI","2008","11"
"847",1.02774858474731,"SCTW","2008","11"
"848",4.25134658813477,"ABUR","2008","12"
"849",3.47739124298096,"AHND","2008","12"
"850",2.05888199806213,"AQUE","2008","12"
"851",2.14275336265564,"BULL","2008","12"
"852",5.70881748199463,"CARP","2008","12"
"853",4.66250276565552,"GOLB","2008","12"
"854",4.56477212905884,"IVEE","2008","12"
"855",4.25134658813477,"MOHK","2008","12"
"856",3.50399684906006,"NAPL","2008","12"
"857",1.49182593822479,"SCDI","2008","12"
"858",1.43479597568512,"SCTW","2008","12"
"859",4.29510927200317,"ABUR","2009","01"
"860",8.29994583129883,"AHND","2009","01"
"861",6.80974245071411,"AQUE","2009","01"
"862",4.99751663208008,"BULL","2009","01"
"863",6.35180425643921,"CARP","2009","01"
"864",8.65186405181885,"GOLB","2009","01"
"865",7.51582527160645,"IVEE","2009","01"
"866",4.29510927200317,"MOHK","2009","01"
"867",6.97365379333496,"NAPL","2009","01"
"868",2.6644971370697,"SCDI","2009","01"
"869",2.5838885307312,"SCTW","2009","01"
"870",14.6149911880493,"ABUR","2009","02"
"871",14.3113594055176,"AHND","2009","02"
"872",5.25508451461792,"AQUE","2009","02"
"873",15.4772148132324,"BULL","2009","02"
"874",7.15740919113159,"CARP","2009","02"
"875",9.77590656280518,"GOLB","2009","02"
"876",7.68398571014404,"IVEE","2009","02"
"877",14.6149911880493,"MOHK","2009","02"
"878",6.07585096359253,"NAPL","2009","02"
"879",1.50658082962036,"SCDI","2009","02"
"880",2.45018649101257,"SCTW","2009","02"
"881",14.6354274749756,"ABUR","2009","03"
"882",17.191219329834,"AHND","2009","03"
"883",19.9009132385254,"AQUE","2009","03"
"884",24.1533088684082,"BULL","2009","03"
"885",8.7212438583374,"CARP","2009","03"
"886",15.2418632507324,"GOLB","2009","03"
"887",15.4760475158691,"IVEE","2009","03"
"888",14.6354274749756,"MOHK","2009","03"
"889",17.4669246673584,"NAPL","2009","03"
"890",6.10518026351929,"SCDI","2009","03"
"891",5.21836996078491,"SCTW","2009","03"
"892",4.25525856018066,"ABUR","2009","04"
"893",23.9934673309326,"AHND","2009","04"
"894",24.3989524841309,"AQUE","2009","04"
"895",9.15836334228516,"BULL","2009","04"
"896",7.06113386154175,"CARP","2009","04"
"897",10.5743532180786,"GOLB","2009","04"
"898",14.7059555053711,"IVEE","2009","04"
"899",4.25525856018066,"MOHK","2009","04"
"900",24.2210140228271,"NAPL","2009","04"
"901",3.53729724884033,"SCDI","2009","04"
"902",3.50668096542358,"SCTW","2009","04"
"903",14.7992763519287,"ABUR","2009","05"
"904",6.75362205505371,"AHND","2009","05"
"905",10.6623859405518,"AQUE","2009","05"
"906",3.05021834373474,"BULL","2009","05"
"907",18.9940280914307,"CARP","2009","05"
"908",9.59964084625244,"GOLB","2009","05"
"909",6.37866401672363,"IVEE","2009","05"
"910",14.7992763519287,"MOHK","2009","05"
"911",7.28706216812134,"NAPL","2009","05"
"912",7.67302322387695,"SCDI","2009","05"
"913",3.86623573303223,"SCTW","2009","05"
"914",0.783676743507385,"ABUR","2009","06"
"915",1.15911674499512,"AHND","2009","06"
"916",1.14300549030304,"AQUE","2009","06"
"917",8.55489826202393,"BULL","2009","06"
"918",0.945084035396576,"CARP","2009","06"
"919",9.70515632629395,"GOLB","2009","06"
"920",8.94671535491943,"IVEE","2009","06"
"921",0.783676743507385,"MOHK","2009","06"
"922",1.14733481407166,"NAPL","2009","06"
"923",1.72319185733795,"SCDI","2009","06"
"924",1.72681820392609,"SCTW","2009","06"
"925",2.05773019790649,"ABUR","2009","07"
"926",2.10192775726318,"AHND","2009","07"
"927",2.08079886436462,"AQUE","2009","07"
"928",1.90017974376678,"BULL","2009","07"
"929",3.085768699646,"CARP","2009","07"
"930",4.3510274887085,"GOLB","2009","07"
"931",4.60211849212646,"IVEE","2009","07"
"932",2.05773019790649,"MOHK","2009","07"
"933",2.30300116539001,"NAPL","2009","07"
"934",2.10016584396362,"SCDI","2009","07"
"935",1.58876430988312,"SCTW","2009","07"
"936",1.58913481235504,"ABUR","2009","08"
"937",4.38945627212524,"AHND","2009","08"
"938",4.9990725517273,"AQUE","2009","08"
"939",1.99016153812408,"BULL","2009","08"
"940",1.54139578342438,"CARP","2009","08"
"941",4.93196487426758,"GOLB","2009","08"
"942",5.31927299499512,"IVEE","2009","08"
"943",1.58913481235504,"MOHK","2009","08"
"944",1.59017336368561,"NAPL","2009","08"
"945",1.24941289424896,"SCDI","2009","08"
"946",0.915780544281006,"SCTW","2009","08"
"947",1.20507907867432,"ABUR","2009","09"
"948",0.843623638153076,"AHND","2009","09"
"949",0.914225459098816,"AQUE","2009","09"
"950",1.01504063606262,"BULL","2009","09"
"951",1.32034516334534,"CARP","2009","09"
"952",1.02953231334686,"GOLB","2009","09"
"953",0.883837223052979,"IVEE","2009","09"
"954",1.20507907867432,"MOHK","2009","09"
"955",0.796181619167328,"NAPL","2009","09"
"956",0.531514704227448,"SCDI","2009","09"
"957",0.489406853914261,"SCTW","2009","09"
"958",1.28643310070038,"ABUR","2009","10"
"959",1.50135827064514,"AHND","2009","10"
"960",1.75058996677399,"AQUE","2009","10"
"961",1.25901877880096,"BULL","2009","10"
"962",1.79071283340454,"CARP","2009","10"
"963",3.08532667160034,"GOLB","2009","10"
"964",2.39549374580383,"IVEE","2009","10"
"965",1.28643310070038,"MOHK","2009","10"
"966",1.78504014015198,"NAPL","2009","10"
"967",1.18718564510345,"SCDI","2009","10"
"968",0.916311204433441,"SCTW","2009","10"
"969",5.36658477783203,"ABUR","2009","11"
"970",2.92272877693176,"AHND","2009","11"
"971",3.83124017715454,"AQUE","2009","11"
"972",1.98240602016449,"BULL","2009","11"
"973",2.55024600028992,"CARP","2009","11"
"974",2.14408659934998,"GOLB","2009","11"
"975",2.42198634147644,"IVEE","2009","11"
"976",5.36658477783203,"MOHK","2009","11"
"977",3.35597324371338,"NAPL","2009","11"
"978",1.2953360080719,"SCDI","2009","11"
"979",0.992039501667023,"SCTW","2009","11"
"980",1.61405158042908,"ABUR","2009","12"
"981",3.57509326934814,"AHND","2009","12"
"982",2.32362842559814,"AQUE","2009","12"
"983",0.928196907043457,"BULL","2009","12"
"984",3.30446672439575,"CARP","2009","12"
"985",1.73313701152802,"GOLB","2009","12"
"986",1.58151912689209,"IVEE","2009","12"
"987",1.61405158042908,"MOHK","2009","12"
"988",1.51101231575012,"NAPL","2009","12"
"989",1.37998247146606,"SCDI","2009","12"
"990",0.981499075889587,"SCTW","2009","12"
"991",2.80891847610474,"ABUR","2010","01"
"992",1.86932229995728,"AHND","2010","01"
"993",1.90393173694611,"AQUE","2010","01"
"994",1.76207792758942,"BULL","2010","01"
"995",2.14605593681335,"CARP","2010","01"
"996",2.26816391944885,"GOLB","2010","01"
"997",2.43388199806213,"IVEE","2010","01"
"998",2.80891847610474,"MOHK","2010","01"
"999",1.54335379600525,"NAPL","2010","01"
"1000",1.24517965316772,"SCDI","2010","01"
"1001",1.10409903526306,"SCTW","2010","01"
"1002",3.08768391609192,"ABUR","2010","02"
"1003",1.75290644168854,"AHND","2010","02"
"1004",1.61667120456696,"AQUE","2010","02"
"1005",2.34100127220154,"BULL","2010","02"
"1006",2.36202383041382,"CARP","2010","02"
"1007",2.7469596862793,"GOLB","2010","02"
"1008",2.48049139976501,"IVEE","2010","02"
"1009",3.08768391609192,"MOHK","2010","02"
"1010",1.3448383808136,"NAPL","2010","02"
"1011",1.50932598114014,"SCDI","2010","02"
"1012",1.29360926151276,"SCTW","2010","02"
"1013",11.503794670105,"ABUR","2010","03"
"1014",17.084005355835,"AHND","2010","03"
"1015",14.204607963562,"AQUE","2010","03"
"1016",8.16925239562988,"BULL","2010","03"
"1017",15.1066980361938,"CARP","2010","03"
"1018",14.1228609085083,"GOLB","2010","03"
"1019",14.1305370330811,"IVEE","2010","03"
"1020",11.503794670105,"MOHK","2010","03"
"1021",15.5719032287598,"NAPL","2010","03"
"1022",4.26025342941284,"SCDI","2010","03"
"1023",10.971607208252,"SCTW","2010","03"
"1024",1.51718699932098,"ABUR","2010","04"
"1025",6.22925996780396,"AHND","2010","04"
"1026",8.95074367523193,"AQUE","2010","04"
"1027",14.1618843078613,"BULL","2010","04"
"1028",7.26267576217651,"CARP","2010","04"
"1029",10.9159746170044,"GOLB","2010","04"
"1030",13.9306449890137,"IVEE","2010","04"
"1031",1.51718699932098,"MOHK","2010","04"
"1032",18.2016773223877,"NAPL","2010","04"
"1033",13.5002012252808,"SCDI","2010","04"
"1034",8.89198017120361,"SCTW","2010","04"
"1035",4.73617935180664,"ABUR","2010","05"
"1036",6.33330917358398,"AHND","2010","05"
"1037",10.491587638855,"AQUE","2010","05"
"1038",10.1180925369263,"BULL","2010","05"
"1039",10.4814176559448,"CARP","2010","05"
"1040",9.44248962402344,"GOLB","2010","05"
"1041",11.794545173645,"IVEE","2010","05"
"1042",4.73617935180664,"MOHK","2010","05"
"1043",20.2889156341553,"NAPL","2010","05"
"1044",2.65630722045898,"SCDI","2010","05"
"1045",4.9536452293396,"SCTW","2010","05"
"1046",1.64698374271393,"ABUR","2010","06"
"1047",2.34554290771484,"AHND","2010","06"
"1048",2.02702760696411,"AQUE","2010","06"
"1049",2.61539936065674,"BULL","2010","06"
"1050",1.95480251312256,"CARP","2010","06"
"1051",1.62275290489197,"GOLB","2010","06"
"1052",1.66816258430481,"IVEE","2010","06"
"1053",1.64698374271393,"MOHK","2010","06"
"1054",1.7564834356308,"NAPL","2010","06"
"1055",4.69213724136353,"SCDI","2010","06"
"1056",5.92396640777588,"SCTW","2010","06"
"1057",2.21594095230103,"ABUR","2010","07"
"1058",1.88273823261261,"AHND","2010","07"
"1059",1.93720376491547,"AQUE","2010","07"
"1060",1.86300837993622,"BULL","2010","07"
"1061",1.9813244342804,"CARP","2010","07"
"1062",4.15857648849487,"GOLB","2010","07"
"1063",4.93296909332275,"IVEE","2010","07"
"1064",2.21594095230103,"MOHK","2010","07"
"1065",3.09144401550293,"NAPL","2010","07"
"1066",4.78677082061768,"SCDI","2010","07"
"1067",3.05696654319763,"SCTW","2010","07"
"1068",10.3935308456421,"ABUR","2010","08"
"1069",2.62212038040161,"AHND","2010","08"
"1070",3.13715195655823,"AQUE","2010","08"
"1071",3.71738052368164,"BULL","2010","08"
"1072",3.21446800231934,"CARP","2010","08"
"1073",4.84244108200073,"GOLB","2010","08"
"1074",4.31881618499756,"IVEE","2010","08"
"1075",10.3935308456421,"MOHK","2010","08"
"1076",4.19053173065186,"NAPL","2010","08"
"1077",3.04821467399597,"SCDI","2010","08"
"1078",2.14472556114197,"SCTW","2010","08"
"1079",4.37295579910278,"ABUR","2010","09"
"1080",2.45981907844543,"AHND","2010","09"
"1081",2.42522549629211,"AQUE","2010","09"
"1082",2.15107131004333,"BULL","2010","09"
"1083",4.98133850097656,"CARP","2010","09"
"1084",4.22591352462769,"GOLB","2010","09"
"1085",4.04605102539062,"IVEE","2010","09"
"1086",4.37295579910278,"MOHK","2010","09"
"1087",2.9048478603363,"NAPL","2010","09"
"1088",3.70230221748352,"SCDI","2010","09"
"1089",3.07821917533875,"SCTW","2010","09"
"1090",14.7230319976807,"ABUR","2010","10"
"1091",6.85679197311401,"AHND","2010","10"
"1092",8.29824066162109,"AQUE","2010","10"
"1093",4.59416627883911,"BULL","2010","10"
"1094",7.64486837387085,"CARP","2010","10"
"1095",9.78923797607422,"GOLB","2010","10"
"1096",8.04219722747803,"IVEE","2010","10"
"1097",14.7230319976807,"MOHK","2010","10"
"1098",11.1695737838745,"NAPL","2010","10"
"1099",4.76571083068848,"SCDI","2010","10"
"1100",3.98171734809875,"SCTW","2010","10"
"1101",8.35989189147949,"ABUR","2010","11"
"1102",5.48517799377441,"AHND","2010","11"
"1103",6.27657604217529,"AQUE","2010","11"
"1104",7.35242462158203,"BULL","2010","11"
"1105",11.1844120025635,"CARP","2010","11"
"1106",7.90272331237793,"GOLB","2010","11"
"1107",6.67010402679443,"IVEE","2010","11"
"1108",8.35989189147949,"MOHK","2010","11"
"1109",6.69815874099731,"NAPL","2010","11"
"1110",4.33203792572021,"SCDI","2010","11"
"1111",3.89737224578857,"SCTW","2010","11"
"1112",12.8653116226196,"ABUR","2010","12"
"1113",27.5338973999023,"AHND","2010","12"
"1114",26.7960014343262,"AQUE","2010","12"
"1115",13.3942136764526,"BULL","2010","12"
"1116",14.5500421524048,"CARP","2010","12"
"1117",13.218789100647,"GOLB","2010","12"
"1118",11.8647174835205,"IVEE","2010","12"
"1119",12.8653116226196,"MOHK","2010","12"
"1120",25.1121997833252,"NAPL","2010","12"
"1121",10.656343460083,"SCDI","2010","12"
"1122",15.4916677474976,"SCTW","2010","12"
"1123",7.14239549636841,"ABUR","2011","01"
"1124",8.51258087158203,"AHND","2011","01"
"1125",8.44341373443604,"AQUE","2011","01"
"1126",5.97602081298828,"BULL","2011","01"
"1127",5.23467206954956,"CARP","2011","01"
"1128",9.70388889312744,"GOLB","2011","01"
"1129",8.53006649017334,"IVEE","2011","01"
"1130",7.14239549636841,"MOHK","2011","01"
"1131",7.48166227340698,"NAPL","2011","01"
"1132",5.43704271316528,"SCDI","2011","01"
"1133",4.61708402633667,"SCTW","2011","01"
"1134",3.49066543579102,"ABUR","2011","02"
"1135",6.73473787307739,"AHND","2011","02"
"1136",9.06178092956543,"AQUE","2011","02"
"1137",6.31889247894287,"BULL","2011","02"
"1138",4.48349189758301,"CARP","2011","02"
"1139",3.88409495353699,"GOLB","2011","02"
"1140",4.55204963684082,"IVEE","2011","02"
"1141",3.49066543579102,"MOHK","2011","02"
"1142",7.65759468078613,"NAPL","2011","02"
"1143",5.84513759613037,"SCDI","2011","02"
"1144",5.6867823600769,"SCTW","2011","02"
"1145",13.090895652771,"ABUR","2011","03"
"1146",18.1378555297852,"AHND","2011","03"
"1147",17.5393352508545,"AQUE","2011","03"
"1148",3.50420141220093,"BULL","2011","03"
"1149",2.38560152053833,"CARP","2011","03"
"1150",15.6997871398926,"GOLB","2011","03"
"1151",19.4431056976318,"IVEE","2011","03"
"1152",13.090895652771,"MOHK","2011","03"
"1153",30.1435947418213,"NAPL","2011","03"
"1154",7.07758569717407,"SCDI","2011","03"
"1155",12.1172533035278,"SCTW","2011","03"
"1156",11.130145072937,"ABUR","2011","04"
"1157",6.17600202560425,"AHND","2011","04"
"1158",8.21762466430664,"AQUE","2011","04"
"1159",4.91580677032471,"BULL","2011","04"
"1160",8.31777286529541,"CARP","2011","04"
"1161",19.1957740783691,"GOLB","2011","04"
"1162",15.8091144561768,"IVEE","2011","04"
"1163",11.130145072937,"MOHK","2011","04"
"1164",11.6954202651978,"NAPL","2011","04"
"1165",6.79357862472534,"SCDI","2011","04"
"1166",2.47285676002502,"SCTW","2011","04"
"1167",14.6392507553101,"ABUR","2011","05"
"1168",9.99257850646973,"AHND","2011","05"
"1169",10.6531429290771,"AQUE","2011","05"
"1170",6.50638961791992,"BULL","2011","05"
"1171",15.6104106903076,"CARP","2011","05"
"1172",17.046028137207,"GOLB","2011","05"
"1173",14.1840763092041,"IVEE","2011","05"
"1174",14.6392507553101,"MOHK","2011","05"
"1175",13.2843942642212,"NAPL","2011","05"
"1176",5.985755443573,"SCDI","2011","05"
"1177",8.74040126800537,"SCTW","2011","05"
"1178",1.50275206565857,"ABUR","2011","06"
"1179",1.34078443050385,"AHND","2011","06"
"1180",1.40978276729584,"AQUE","2011","06"
"1181",1.2269583940506,"BULL","2011","06"
"1182",1.06583166122437,"CARP","2011","06"
"1183",1.58972883224487,"GOLB","2011","06"
"1184",1.60639119148254,"IVEE","2011","06"
"1185",1.50275206565857,"MOHK","2011","06"
"1186",1.48004233837128,"NAPL","2011","06"
"1187",2.14559888839722,"SCDI","2011","06"
"1188",3.99534010887146,"SCTW","2011","06"
"1189",1.47488510608673,"ABUR","2011","07"
"1190",1.4436537027359,"AHND","2011","07"
"1191",1.37928879261017,"AQUE","2011","07"
"1192",1.19661462306976,"BULL","2011","07"
"1193",1.30509996414185,"CARP","2011","07"
"1194",1.4212441444397,"GOLB","2011","07"
"1195",1.32466733455658,"IVEE","2011","07"
"1196",1.47488510608673,"MOHK","2011","07"
"1197",1.33312737941742,"NAPL","2011","07"
"1198",1.75027978420258,"SCDI","2011","07"
"1199",1.656818151474,"SCTW","2011","07"
"1200",1.68310332298279,"ABUR","2011","08"
"1201",1.1580411195755,"AHND","2011","08"
"1202",1.07620322704315,"AQUE","2011","08"
"1203",1.50703454017639,"BULL","2011","08"
"1204",2.60064077377319,"CARP","2011","08"
"1205",1.69233918190002,"GOLB","2011","08"
"1206",1.75392556190491,"IVEE","2011","08"
"1207",1.68310332298279,"MOHK","2011","08"
"1208",1.44213283061981,"NAPL","2011","08"
"1209",1.63934779167175,"SCDI","2011","08"
"1210",1.40588045120239,"SCTW","2011","08"
"1211",1.44695210456848,"ABUR","2011","09"
"1212",2.22492146492004,"AHND","2011","09"
"1213",2.09779930114746,"AQUE","2011","09"
"1214",3.15913653373718,"BULL","2011","09"
"1215",1.33823978900909,"CARP","2011","09"
"1216",2.03773617744446,"GOLB","2011","09"
"1217",1.99404263496399,"IVEE","2011","09"
"1218",1.44695210456848,"MOHK","2011","09"
"1219",1.9008229970932,"NAPL","2011","09"
"1220",1.08624470233917,"SCDI","2011","09"
"1221",1.03552949428558,"SCTW","2011","09"
