"","yrID","siteID","bray","SD","X","YEAR","site_web_trans","site","web","transect","Temp","Temp_l1","Temp_l2","Temp_l3","Temp_l4","Temp_l5","PPT","PPT_l1","PPT_l2","PPT_l3","PPT_l4","PPT_l5","ecosystem","season","NPP","NPP_l1","NPP_l2","NPP_l3","NPP_l4","NPP_l5","NPP_l6","NPP_l7","NPP_l8","NPP_l9","NPP_l10"
"550",11,10,0.362760196257628,0.0278403912992854,610,2002,"BOER_2_36","BOER",2,36,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_black","fall",72.7605680439509,96.8592561559417,37.9205825706236,43.0005926759423,33.4721283197438,20.6268538822275,34.5482771257092,87.6960407207769,75.7441308541812,64.4935895467566,70.5371341580583
"551",11,11,0.361936987080393,0.0269887517402265,611,2002,"BOER_2_60","BOER",2,60,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_black","fall",72.7605680439509,96.8592561559417,37.9205825706236,43.0005926759423,33.4721283197438,20.6268538822275,34.5482771257092,87.6960407207769,75.7441308541812,64.4935895467566,70.5371341580583
"552",11,12,0.359137018805895,0.0280215108121743,612,2002,"BOER_2_84","BOER",2,84,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_black","fall",72.7605680439509,96.8592561559417,37.9205825706236,43.0005926759423,33.4721283197438,20.6268538822275,34.5482771257092,87.6960407207769,75.7441308541812,64.4935895467566,70.5371341580583
"553",11,13,0.364702460697676,0.0273808937276885,613,2002,"BOER_3_108","BOER",3,108,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_black","fall",82.1767495819882,72.7605680439509,96.8592561559417,37.9205825706236,43.0005926759423,33.4721283197438,20.6268538822275,34.5482771257092,87.6960407207769,75.7441308541812,64.4935895467566
"554",11,14,0.363177417689211,0.0270909794222363,614,2002,"BOER_3_12","BOER",3,12,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_black","fall",82.1767495819882,72.7605680439509,96.8592561559417,37.9205825706236,43.0005926759423,33.4721283197438,20.6268538822275,34.5482771257092,87.6960407207769,75.7441308541812,64.4935895467566
"555",11,15,0.363418838472282,0.0264351747060108,615,2002,"BOER_3_132","BOER",3,132,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_black","fall",82.1767495819882,72.7605680439509,96.8592561559417,37.9205825706236,43.0005926759423,33.4721283197438,20.6268538822275,34.5482771257092,87.6960407207769,75.7441308541812,64.4935895467566
"556",11,16,0.3614858852114,0.0265897739240799,616,2002,"BOER_3_36","BOER",3,36,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_black","fall",82.1767495819882,72.7605680439509,96.8592561559417,37.9205825706236,43.0005926759423,33.4721283197438,20.6268538822275,34.5482771257092,87.6960407207769,75.7441308541812,64.4935895467566
"557",11,17,0.363480612221095,0.0270448334506636,617,2002,"BOER_3_60","BOER",3,60,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_black","fall",82.1767495819882,72.7605680439509,96.8592561559417,37.9205825706236,43.0005926759423,33.4721283197438,20.6268538822275,34.5482771257092,87.6960407207769,75.7441308541812,64.4935895467566
"558",11,18,0.362474328205779,0.0282858418735759,618,2002,"BOER_3_84","BOER",3,84,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_black","fall",82.1767495819882,72.7605680439509,96.8592561559417,37.9205825706236,43.0005926759423,33.4721283197438,20.6268538822275,34.5482771257092,87.6960407207769,75.7441308541812,64.4935895467566
"559",11,19,0.365641438075704,0.0265907302970768,619,2002,"BOER_4_108","BOER",4,108,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_black","fall",104.901968071866,82.1767495819882,72.7605680439509,96.8592561559417,37.9205825706236,43.0005926759423,33.4721283197438,20.6268538822275,34.5482771257092,87.6960407207769,75.7441308541812
"560",11,20,0.363359807149346,0.0274638776528389,620,2002,"BOER_4_12","BOER",4,12,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_black","fall",104.901968071866,82.1767495819882,72.7605680439509,96.8592561559417,37.9205825706236,43.0005926759423,33.4721283197438,20.6268538822275,34.5482771257092,87.6960407207769,75.7441308541812
"561",11,21,0.361590782085931,0.0279132215182811,621,2002,"BOER_4_132","BOER",4,132,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_black","fall",104.901968071866,82.1767495819882,72.7605680439509,96.8592561559417,37.9205825706236,43.0005926759423,33.4721283197438,20.6268538822275,34.5482771257092,87.6960407207769,75.7441308541812
"562",11,22,0.36120603362158,0.0277794357648758,622,2002,"BOER_4_36","BOER",4,36,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_black","fall",104.901968071866,82.1767495819882,72.7605680439509,96.8592561559417,37.9205825706236,43.0005926759423,33.4721283197438,20.6268538822275,34.5482771257092,87.6960407207769,75.7441308541812
"563",11,23,0.36068111978013,0.0271332748784416,623,2002,"BOER_4_60","BOER",4,60,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_black","fall",104.901968071866,82.1767495819882,72.7605680439509,96.8592561559417,37.9205825706236,43.0005926759423,33.4721283197438,20.6268538822275,34.5482771257092,87.6960407207769,75.7441308541812
"564",11,24,0.361921188342036,0.0268805821756666,624,2002,"BOER_4_84","BOER",4,84,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_black","fall",104.901968071866,82.1767495819882,72.7605680439509,96.8592561559417,37.9205825706236,43.0005926759423,33.4721283197438,20.6268538822275,34.5482771257092,87.6960407207769,75.7441308541812
"565",11,25,0.36171199442079,0.0257291459282872,625,2002,"BOER_5_108","BOER",5,108,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_black","fall",95.4802669118731,104.901968071866,82.1767495819882,72.7605680439509,96.8592561559417,37.9205825706236,43.0005926759423,33.4721283197438,20.6268538822275,34.5482771257092,87.6960407207769
"566",11,26,0.362114934146269,0.0273880426168692,626,2002,"BOER_5_12","BOER",5,12,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_black","fall",95.4802669118731,104.901968071866,82.1767495819882,72.7605680439509,96.8592561559417,37.9205825706236,43.0005926759423,33.4721283197438,20.6268538822275,34.5482771257092,87.6960407207769
"567",11,27,0.362186160339648,0.0272231087326909,627,2002,"BOER_5_132","BOER",5,132,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_black","fall",95.4802669118731,104.901968071866,82.1767495819882,72.7605680439509,96.8592561559417,37.9205825706236,43.0005926759423,33.4721283197438,20.6268538822275,34.5482771257092,87.6960407207769
"568",11,28,0.362864975248558,0.0273527032427988,628,2002,"BOER_5_36","BOER",5,36,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_black","fall",95.4802669118731,104.901968071866,82.1767495819882,72.7605680439509,96.8592561559417,37.9205825706236,43.0005926759423,33.4721283197438,20.6268538822275,34.5482771257092,87.6960407207769
"569",11,29,0.361737411312019,0.0284063417843981,629,2002,"BOER_5_60","BOER",5,60,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_black","fall",95.4802669118731,104.901968071866,82.1767495819882,72.7605680439509,96.8592561559417,37.9205825706236,43.0005926759423,33.4721283197438,20.6268538822275,34.5482771257092,87.6960407207769
"570",11,30,0.362660688475737,0.0273839714968455,630,2002,"BOER_5_84","BOER",5,84,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_black","fall",95.4802669118731,104.901968071866,82.1767495819882,72.7605680439509,96.8592561559417,37.9205825706236,43.0005926759423,33.4721283197438,20.6268538822275,34.5482771257092,87.6960407207769
"571",11,31,0.390997816609277,0.0502078177261813,631,2002,"LATR_1_108","LATR",1,108,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327,101.493385294656,86.1655466874578,66.4787374584933,133.003431364079
"572",11,32,0.381168978517506,0.0485804755114747,632,2002,"LATR_1_12","LATR",1,12,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327,101.493385294656,86.1655466874578,66.4787374584933,133.003431364079
"573",11,33,0.374465228848279,0.0473196251262152,633,2002,"LATR_1_132","LATR",1,132,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327,101.493385294656,86.1655466874578,66.4787374584933,133.003431364079
"574",11,34,0.382969134525714,0.0518379970807819,634,2002,"LATR_1_36","LATR",1,36,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327,101.493385294656,86.1655466874578,66.4787374584933,133.003431364079
"575",11,35,0.381642151896379,0.0513688092634603,635,2002,"LATR_1_60","LATR",1,60,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327,101.493385294656,86.1655466874578,66.4787374584933,133.003431364079
"576",11,36,0.375392612021541,0.0499459579867353,636,2002,"LATR_1_84","LATR",1,84,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327,101.493385294656,86.1655466874578,66.4787374584933,133.003431364079
"577",11,37,0.381423336156472,0.0493851797405612,637,2002,"LATR_2_108","LATR",2,108,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",58.5291297534264,160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327,101.493385294656,86.1655466874578,66.4787374584933
"578",11,38,0.39113726820236,0.0493077408975473,638,2002,"LATR_2_12","LATR",2,12,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",58.5291297534264,160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327,101.493385294656,86.1655466874578,66.4787374584933
"579",11,39,0.384510435415735,0.0490420946592853,639,2002,"LATR_2_132","LATR",2,132,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",58.5291297534264,160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327,101.493385294656,86.1655466874578,66.4787374584933
"580",11,40,0.383625367511755,0.0520571515287923,640,2002,"LATR_2_36","LATR",2,36,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",58.5291297534264,160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327,101.493385294656,86.1655466874578,66.4787374584933
"581",11,41,0.376903461080731,0.0509259638356518,641,2002,"LATR_2_60","LATR",2,60,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",58.5291297534264,160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327,101.493385294656,86.1655466874578,66.4787374584933
"582",11,42,0.381017691831043,0.0502210273117674,642,2002,"LATR_2_84","LATR",2,84,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",58.5291297534264,160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327,101.493385294656,86.1655466874578,66.4787374584933
"583",11,43,0.380675839550251,0.0504806206582162,643,2002,"LATR_3_108","LATR",3,108,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",95.3430226035243,58.5291297534264,160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327,101.493385294656,86.1655466874578
"584",11,44,0.38652402399652,0.0500255766666792,644,2002,"LATR_3_12","LATR",3,12,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",95.3430226035243,58.5291297534264,160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327,101.493385294656,86.1655466874578
"585",11,45,0.381854207809653,0.0525533321291567,645,2002,"LATR_3_132","LATR",3,132,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",95.3430226035243,58.5291297534264,160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327,101.493385294656,86.1655466874578
"586",11,46,0.381979089678047,0.0501955112824676,646,2002,"LATR_3_36","LATR",3,36,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",95.3430226035243,58.5291297534264,160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327,101.493385294656,86.1655466874578
"587",11,47,0.378294739376817,0.0515657742603155,647,2002,"LATR_3_60","LATR",3,60,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",95.3430226035243,58.5291297534264,160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327,101.493385294656,86.1655466874578
"588",11,48,0.378252891398143,0.0524828573087696,648,2002,"LATR_3_84","LATR",3,84,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",95.3430226035243,58.5291297534264,160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327,101.493385294656,86.1655466874578
"589",11,49,0.37765569929356,0.050553316107979,649,2002,"LATR_4_108","LATR",4,108,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",120.190047519514,95.3430226035243,58.5291297534264,160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327,101.493385294656
"590",11,50,0.387503906675975,0.0491286627959009,650,2002,"LATR_4_12","LATR",4,12,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",120.190047519514,95.3430226035243,58.5291297534264,160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327,101.493385294656
"591",11,51,0.376565429145065,0.0491521239564965,651,2002,"LATR_4_132","LATR",4,132,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",120.190047519514,95.3430226035243,58.5291297534264,160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327,101.493385294656
"592",11,52,0.385178256881184,0.0520591827745808,652,2002,"LATR_4_36","LATR",4,36,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",120.190047519514,95.3430226035243,58.5291297534264,160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327,101.493385294656
"593",11,53,0.38461584243325,0.0492423621479749,653,2002,"LATR_4_60","LATR",4,60,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",120.190047519514,95.3430226035243,58.5291297534264,160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327,101.493385294656
"594",11,54,0.383774386780435,0.0506298244268712,654,2002,"LATR_4_84","LATR",4,84,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",120.190047519514,95.3430226035243,58.5291297534264,160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327,101.493385294656
"595",11,55,0.379001900037913,0.0479450692012196,655,2002,"LATR_5_108","LATR",5,108,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",197.20020707454,120.190047519514,95.3430226035243,58.5291297534264,160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327
"596",11,56,0.379796214531675,0.0473198935975286,656,2002,"LATR_5_12","LATR",5,12,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",197.20020707454,120.190047519514,95.3430226035243,58.5291297534264,160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327
"597",11,57,0.369765264796312,0.0534005914918949,657,2002,"LATR_5_132","LATR",5,132,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",197.20020707454,120.190047519514,95.3430226035243,58.5291297534264,160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327
"598",11,58,0.380929972675317,0.0523271817392678,658,2002,"LATR_5_36","LATR",5,36,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",197.20020707454,120.190047519514,95.3430226035243,58.5291297534264,160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327
"599",11,59,0.378046617414272,0.0519595004560862,659,2002,"LATR_5_60","LATR",5,60,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",197.20020707454,120.190047519514,95.3430226035243,58.5291297534264,160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327
"600",11,60,0.385955231875525,0.0520301302676797,660,2002,"LATR_5_84","LATR",5,84,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,5.49740625,19.5283654595016,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,0.0454215520162659,0.0205927640603565,"core_creosote","fall",197.20020707454,120.190047519514,95.3430226035243,58.5291297534264,160.389813421155,77.0457591527524,66.4627203956636,56.7655070020338,38.5174738643286,78.1574600394201,108.619541931327
"601",12,1,0.576045277511656,0.030297903921529,661,2003,"BOER_1_108","BOER",1,108,5.77808102212527,21.0088332684067,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,0.0378753387533874,0.00534507695160377,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,"core_black","fall",51.2542568497646,61.435711478467,68.0052088636294,55.571957638694,42.4044947458752,46.1439732515411,95.4802669118731,104.901968071866,82.1767495819882,72.7605680439509,96.8592561559417
"602",12,2,0.573261054467079,0.0280570423039922,662,2003,"BOER_1_12","BOER",1,12,5.77808102212527,21.0088332684067,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,0.0378753387533874,0.00534507695160377,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,"core_black","fall",51.2542568497646,61.435711478467,68.0052088636294,55.571957638694,42.4044947458752,46.1439732515411,95.4802669118731,104.901968071866,82.1767495819882,72.7605680439509,96.8592561559417
"603",12,3,0.569491066880103,0.0304635021492081,663,2003,"BOER_1_132","BOER",1,132,5.77808102212527,21.0088332684067,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,0.0378753387533874,0.00534507695160377,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,"core_black","fall",51.2542568497646,61.435711478467,68.0052088636294,55.571957638694,42.4044947458752,46.1439732515411,95.4802669118731,104.901968071866,82.1767495819882,72.7605680439509,96.8592561559417
"604",12,4,0.573710666320774,0.0293171124825333,664,2003,"BOER_1_36","BOER",1,36,5.77808102212527,21.0088332684067,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,0.0378753387533874,0.00534507695160377,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,"core_black","fall",51.2542568497646,61.435711478467,68.0052088636294,55.571957638694,42.4044947458752,46.1439732515411,95.4802669118731,104.901968071866,82.1767495819882,72.7605680439509,96.8592561559417
"605",12,5,0.574467851477871,0.0293724561091582,665,2003,"BOER_1_60","BOER",1,60,5.77808102212527,21.0088332684067,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,0.0378753387533874,0.00534507695160377,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,"core_black","fall",51.2542568497646,61.435711478467,68.0052088636294,55.571957638694,42.4044947458752,46.1439732515411,95.4802669118731,104.901968071866,82.1767495819882,72.7605680439509,96.8592561559417
"606",12,6,0.572668135142144,0.0296914448373075,666,2003,"BOER_1_84","BOER",1,84,5.77808102212527,21.0088332684067,5.33574970449173,20.8460070093458,5.11997348798674,21.1492463485881,0.0378753387533874,0.00534507695160377,0.0597479674796754,0.00855614881157382,0.0446134823848231,0.0196620155038761,"core_black","fall",51.2542568497646,61.435711478467,68.0052088636294,55.571957638694,42.4044947458752,46.1439732515411,95.4802669118731,104.901968071866,82.1767495819882,72.7605680439509,96.8592561559417
