"","RECYEAR","RECMONTH","RECDAY","TRANSNUM","WATERSHED","COMMONNAME","AOUCODE","NOBS","TransID","yrID","SpecID","DURATION","REP"
"3958",1982,6,16,6,"N01B","Orchard Oriole","OROR",0,5,2,58,24,3
"3959",1982,6,16,6,"N01B","Pine Siskin","PISI",0,5,2,59,24,3
"3960",1982,6,16,6,"N01B","Red-winged Blackbird","RWBL",0,5,2,60,24,3
"3961",1982,6,16,6,"N01B","Ruby-crowned Kinglet","RCKI",0,5,2,61,24,3
"3962",1982,6,16,6,"N01B","Savannah Sparrow","SAVS",0,5,2,62,24,3
"3963",1982,6,16,6,"N01B","Scissor-tailed Flycatcher","STFL",0,5,2,63,24,3
"3964",1982,6,16,6,"N01B","Sedge Wren","SEWR",0,5,2,64,24,3
"3965",1982,6,16,6,"N01B","Song Sparrow","SOSP",0,5,2,65,24,3
"3966",1982,6,16,6,"N01B","Spotted Towhee","SPTO",0,5,2,66,24,3
"3967",1982,6,16,6,"N01B","Summer Tanager","SUTA",0,5,2,67,24,3
"3968",1982,6,16,6,"N01B","Swamp Sparrow","SWSP",0,5,2,68,24,3
"3969",1982,6,16,6,"N01B","Tufted Titmouse","TUTI",0,5,2,69,24,3
"3970",1982,6,16,6,"N01B","Vesper Sparrow","VESP",0,5,2,70,24,3
"3971",1982,6,16,6,"N01B","Warbling Vireo","WAVI",0,5,2,71,24,3
"3972",1982,6,16,6,"N01B","Western Kingbird","WEKI",0,5,2,72,24,3
"3973",1982,6,16,6,"N01B","Western Meadowlark","WEME",0,5,2,73,24,3
"3974",1982,6,16,6,"N01B","White-breasted Nuthatch","WBNU",0,5,2,74,24,3
"3975",1982,6,16,6,"N01B","Winter Wren","WIWR",0,5,2,75,24,3
"3976",1982,6,16,6,"N01B","Yellow Warbler","YEWA",0,5,2,76,24,3
"3977",1982,6,16,6,"N01B","Yellow-billed Cuckoo","YBCU",1,5,2,77,24,3
"3978",1982,6,16,6,"N01B","Yellow-rumped Warbler","YRWA",0,5,2,78,24,3
"3979",1982,10,3,4,"004A","Acadian Flycatcher","ACFL",0,4,2,1,16,4
"3980",1982,10,3,4,"004A","American Crow","AMCR",0,4,2,2,16,4
"3981",1982,10,3,4,"004A","American Goldfinch","AMGO",0,4,2,3,16,4
"3982",1982,10,3,4,"004A","American Robin","AMRO",0,4,2,4,16,4
"3983",1982,10,3,4,"004A","American Tree Sparrow","ATSP",0,4,2,5,16,4
"3984",1982,10,3,4,"004A","Baltimore Oriole","BAOR",0,4,2,6,16,4
"3985",1982,10,3,4,"004A","Barn Swallow","BARS",0,4,2,7,16,4
"3986",1982,10,3,4,"004A","Bell's Vireo","BEVI",0,4,2,8,16,4
"3987",1982,10,3,4,"004A","Bewick's Wren","BEWR",0,4,2,9,16,4
"3988",1982,10,3,4,"004A","Black-capped Chickadee","BCCH",0,4,2,10,16,4
"3989",1982,10,3,4,"004A","Blue Grosbeak","BLGR",0,4,2,11,16,4
"3990",1982,10,3,4,"004A","Blue Jay","BLJA",0,4,2,12,16,4
"3991",1982,10,3,4,"004A","Blue-gray Gnatcatcher","BGGN",0,4,2,13,16,4
"3992",1982,10,3,4,"004A","Brown Thrasher","BRTH",0,4,2,14,16,4
"3993",1982,10,3,4,"004A","Brown-headed Cowbird","BHCO",0,4,2,15,16,4
"3994",1982,10,3,4,"004A","Carolina Wren","CARW",0,4,2,16,16,4
"3995",1982,10,3,4,"004A","Cedar Waxwing","CEDW",0,4,2,17,16,4
"3996",1982,10,3,4,"004A","Chimney Swift","CHSW",0,4,2,18,16,4
"3997",1982,10,3,4,"004A","Cliff Swallow","CLSW",0,4,2,19,16,4
"3998",1982,10,3,4,"004A","Common Grackle","COGR",0,4,2,20,16,4
"3999",1982,10,3,4,"004A","Common Yellowthroat","COYE",0,4,2,21,16,4
"4000",1982,10,3,4,"004A","Dark-eyed Junco","DEJU",0,4,2,22,16,4
"4001",1982,10,3,4,"004A","Dickcissel","DICK",0,4,2,23,16,4
"4002",1982,10,3,4,"004A","Eastern Bluebird","EABL",0,4,2,24,16,4
"4003",1982,10,3,4,"004A","Eastern Kingbird","EAKI",0,4,2,25,16,4
"4004",1982,10,3,4,"004A","Eastern Meadowlark","EAME",1,4,2,26,16,4
"4005",1982,10,3,4,"004A","Eastern Phoebe","EAPH",0,4,2,27,16,4
"4006",1982,10,3,4,"004A","Eastern Towhee","EATO",0,4,2,28,16,4
"4007",1982,10,3,4,"004A","Eastern Wood-Pewee","EAWP",0,4,2,29,16,4
"4008",1982,10,3,4,"004A","European Starling","EUST",0,4,2,30,16,4
"4009",1982,10,3,4,"004A","Field Sparrow","FISP",0,4,2,31,16,4
"4010",1982,10,3,4,"004A","Fox Sparrow","FOSP",0,4,2,32,16,4
"4011",1982,10,3,4,"004A","Golden-crowned Kinglet","GCKI",0,4,2,33,16,4
"4012",1982,10,3,4,"004A","Grasshopper Sparrow","GRSP",0,4,2,34,16,4
"4013",1982,10,3,4,"004A","Gray Catbird","GRCA",0,4,2,35,16,4
"4014",1982,10,3,4,"004A","Great Crested Flycatcher","GCFL",0,4,2,36,16,4
"4015",1982,10,3,4,"004A","Great-tailed Grackle","GTGR",0,4,2,37,16,4
"4016",1982,10,3,4,"004A","Henslow's Sparrow","HESP",0,4,2,38,16,4
"4017",1982,10,3,4,"004A","Horned Lark","HOLA",0,4,2,39,16,4
"4018",1982,10,3,4,"004A","House Sparrow","HOSP",0,4,2,40,16,4
"4019",1982,10,3,4,"004A","House Wren","HOWR",0,4,2,41,16,4
"4020",1982,10,3,4,"004A","Indigo Bunting","INBU",0,4,2,42,16,4
"4021",1982,10,3,4,"004A","Kentucky Warbler","KEWA",0,4,2,43,16,4
"4022",1982,10,3,4,"004A","Lapland Longspur","LALO",0,4,2,44,16,4
"4023",1982,10,3,4,"004A","Lark Sparrow","LASP",0,4,2,45,16,4
"4024",1982,10,3,4,"004A","LeConte's Sparrow","LCSP",0,4,2,46,16,4
"4025",1982,10,3,4,"004A","Lincoln's Sparrow","LISP",0,4,2,47,16,4
"4026",1982,10,3,4,"004A","Loggerhead Shrike","LOSH",0,4,2,48,16,4
"4027",1982,10,3,4,"004A","Louisiana Waterthrush","LOWA",0,4,2,49,16,4
"4028",1982,10,3,4,"004A","Mourning Dove","MODO",0,4,2,50,16,4
"4029",1982,10,3,4,"004A","Mourning Warbler","MOWA",0,4,2,51,16,4
"4030",1982,10,3,4,"004A","Northern Cardinal","NOCA",0,4,2,52,16,4
"4031",1982,10,3,4,"004A","Northern Flicker","NOFL",0,4,2,53,16,4
"4032",1982,10,3,4,"004A","Northern Mockingbird","NOMO",0,4,2,54,16,4
"4033",1982,10,3,4,"004A","Northern Rough-winged Swallow","NRWS",0,4,2,55,16,4
"4034",1982,10,3,4,"004A","Northern Shrike","NSHR",0,4,2,56,16,4
"4035",1982,10,3,4,"004A","Orange-crowned Warbler","OCWA",0,4,2,57,16,4
"4036",1982,10,3,4,"004A","Orchard Oriole","OROR",0,4,2,58,16,4
"4037",1982,10,3,4,"004A","Pine Siskin","PISI",0,4,2,59,16,4
"4038",1982,10,3,4,"004A","Red-winged Blackbird","RWBL",0,4,2,60,16,4
"4039",1982,10,3,4,"004A","Ruby-crowned Kinglet","RCKI",0,4,2,61,16,4
"4040",1982,10,3,4,"004A","Savannah Sparrow","SAVS",0,4,2,62,16,4
"4041",1982,10,3,4,"004A","Scissor-tailed Flycatcher","STFL",0,4,2,63,16,4
"4042",1982,10,3,4,"004A","Sedge Wren","SEWR",1,4,2,64,16,4
"4043",1982,10,3,4,"004A","Song Sparrow","SOSP",0,4,2,65,16,4
"4044",1982,10,3,4,"004A","Spotted Towhee","SPTO",0,4,2,66,16,4
"4045",1982,10,3,4,"004A","Summer Tanager","SUTA",0,4,2,67,16,4
"4046",1982,10,3,4,"004A","Swamp Sparrow","SWSP",0,4,2,68,16,4
"4047",1982,10,3,4,"004A","Tufted Titmouse","TUTI",0,4,2,69,16,4
"4048",1982,10,3,4,"004A","Vesper Sparrow","VESP",0,4,2,70,16,4
"4049",1982,10,3,4,"004A","Warbling Vireo","WAVI",0,4,2,71,16,4
"4050",1982,10,3,4,"004A","Western Kingbird","WEKI",0,4,2,72,16,4
"4051",1982,10,3,4,"004A","Western Meadowlark","WEME",0,4,2,73,16,4
"4052",1982,10,3,4,"004A","White-breasted Nuthatch","WBNU",0,4,2,74,16,4
"4053",1982,10,3,4,"004A","Winter Wren","WIWR",1,4,2,75,16,4
"4054",1982,10,3,4,"004A","Yellow Warbler","YEWA",0,4,2,76,16,4
"4055",1982,10,3,4,"004A","Yellow-billed Cuckoo","YBCU",0,4,2,77,16,4
"4056",1982,10,3,4,"004A","Yellow-rumped Warbler","YRWA",0,4,2,78,16,4
"4057",1982,10,4,13,"020C","Acadian Flycatcher","ACFL",0,9,2,1,26,3
"4058",1982,10,4,13,"020C","American Crow","AMCR",0,9,2,2,26,3
"4059",1982,10,4,13,"020C","American Goldfinch","AMGO",2,9,2,3,26,3
"4060",1982,10,4,13,"020C","American Robin","AMRO",2,9,2,4,26,3
"4061",1982,10,4,13,"020C","American Tree Sparrow","ATSP",0,9,2,5,26,3
"4062",1982,10,4,13,"020C","Baltimore Oriole","BAOR",0,9,2,6,26,3
"4063",1982,10,4,13,"020C","Barn Swallow","BARS",0,9,2,7,26,3
"4064",1982,10,4,13,"020C","Bell's Vireo","BEVI",0,9,2,8,26,3
"4065",1982,10,4,13,"020C","Bewick's Wren","BEWR",0,9,2,9,26,3
"4066",1982,10,4,13,"020C","Black-capped Chickadee","BCCH",0,9,2,10,26,3
"4067",1982,10,4,13,"020C","Blue Grosbeak","BLGR",0,9,2,11,26,3
"4068",1982,10,4,13,"020C","Blue Jay","BLJA",1,9,2,12,26,3
"4069",1982,10,4,13,"020C","Blue-gray Gnatcatcher","BGGN",0,9,2,13,26,3
"4070",1982,10,4,13,"020C","Brown Thrasher","BRTH",0,9,2,14,26,3
"4071",1982,10,4,13,"020C","Brown-headed Cowbird","BHCO",1,9,2,15,26,3
"4072",1982,10,4,13,"020C","Carolina Wren","CARW",0,9,2,16,26,3
"4073",1982,10,4,13,"020C","Cedar Waxwing","CEDW",0,9,2,17,26,3
"4074",1982,10,4,13,"020C","Chimney Swift","CHSW",0,9,2,18,26,3
"4075",1982,10,4,13,"020C","Cliff Swallow","CLSW",0,9,2,19,26,3
"4076",1982,10,4,13,"020C","Common Grackle","COGR",0,9,2,20,26,3
"4077",1982,10,4,13,"020C","Common Yellowthroat","COYE",0,9,2,21,26,3
"4078",1982,10,4,13,"020C","Dark-eyed Junco","DEJU",0,9,2,22,26,3
"4079",1982,10,4,13,"020C","Dickcissel","DICK",0,9,2,23,26,3
"4080",1982,10,4,13,"020C","Eastern Bluebird","EABL",0,9,2,24,26,3
"4081",1982,10,4,13,"020C","Eastern Kingbird","EAKI",0,9,2,25,26,3
"4082",1982,10,4,13,"020C","Eastern Meadowlark","EAME",3,9,2,26,26,3
"4083",1982,10,4,13,"020C","Eastern Phoebe","EAPH",0,9,2,27,26,3
"4084",1982,10,4,13,"020C","Eastern Towhee","EATO",0,9,2,28,26,3
"4085",1982,10,4,13,"020C","Eastern Wood-Pewee","EAWP",0,9,2,29,26,3
"4086",1982,10,4,13,"020C","European Starling","EUST",0,9,2,30,26,3
"4087",1982,10,4,13,"020C","Field Sparrow","FISP",0,9,2,31,26,3
"4088",1982,10,4,13,"020C","Fox Sparrow","FOSP",0,9,2,32,26,3
"4089",1982,10,4,13,"020C","Golden-crowned Kinglet","GCKI",0,9,2,33,26,3
"4090",1982,10,4,13,"020C","Grasshopper Sparrow","GRSP",0,9,2,34,26,3
"4091",1982,10,4,13,"020C","Gray Catbird","GRCA",0,9,2,35,26,3
"4092",1982,10,4,13,"020C","Great Crested Flycatcher","GCFL",0,9,2,36,26,3
"4093",1982,10,4,13,"020C","Great-tailed Grackle","GTGR",0,9,2,37,26,3
"4094",1982,10,4,13,"020C","Henslow's Sparrow","HESP",0,9,2,38,26,3
"4095",1982,10,4,13,"020C","Horned Lark","HOLA",0,9,2,39,26,3
"4096",1982,10,4,13,"020C","House Sparrow","HOSP",0,9,2,40,26,3
"4097",1982,10,4,13,"020C","House Wren","HOWR",0,9,2,41,26,3
"4098",1982,10,4,13,"020C","Indigo Bunting","INBU",0,9,2,42,26,3
"4099",1982,10,4,13,"020C","Kentucky Warbler","KEWA",0,9,2,43,26,3
"4100",1982,10,4,13,"020C","Lapland Longspur","LALO",0,9,2,44,26,3
"4101",1982,10,4,13,"020C","Lark Sparrow","LASP",0,9,2,45,26,3
"4102",1982,10,4,13,"020C","LeConte's Sparrow","LCSP",0,9,2,46,26,3
"4103",1982,10,4,13,"020C","Lincoln's Sparrow","LISP",3,9,2,47,26,3
"4104",1982,10,4,13,"020C","Loggerhead Shrike","LOSH",0,9,2,48,26,3
"4105",1982,10,4,13,"020C","Louisiana Waterthrush","LOWA",0,9,2,49,26,3
"4106",1982,10,4,13,"020C","Mourning Dove","MODO",0,9,2,50,26,3
"4107",1982,10,4,13,"020C","Mourning Warbler","MOWA",0,9,2,51,26,3
"4108",1982,10,4,13,"020C","Northern Cardinal","NOCA",0,9,2,52,26,3
"4109",1982,10,4,13,"020C","Northern Flicker","NOFL",0,9,2,53,26,3
"4110",1982,10,4,13,"020C","Northern Mockingbird","NOMO",0,9,2,54,26,3
"4111",1982,10,4,13,"020C","Northern Rough-winged Swallow","NRWS",0,9,2,55,26,3
"4112",1982,10,4,13,"020C","Northern Shrike","NSHR",0,9,2,56,26,3
"4113",1982,10,4,13,"020C","Orange-crowned Warbler","OCWA",0,9,2,57,26,3
"4114",1982,10,4,13,"020C","Orchard Oriole","OROR",0,9,2,58,26,3
"4115",1982,10,4,13,"020C","Pine Siskin","PISI",0,9,2,59,26,3
"4116",1982,10,4,13,"020C","Red-winged Blackbird","RWBL",0,9,2,60,26,3
"4117",1982,10,4,13,"020C","Ruby-crowned Kinglet","RCKI",0,9,2,61,26,3
"4118",1982,10,4,13,"020C","Savannah Sparrow","SAVS",0,9,2,62,26,3
"4119",1982,10,4,13,"020C","Scissor-tailed Flycatcher","STFL",0,9,2,63,26,3
"4120",1982,10,4,13,"020C","Sedge Wren","SEWR",1,9,2,64,26,3
"4121",1982,10,4,13,"020C","Song Sparrow","SOSP",0,9,2,65,26,3
"4122",1982,10,4,13,"020C","Spotted Towhee","SPTO",0,9,2,66,26,3
"4123",1982,10,4,13,"020C","Summer Tanager","SUTA",0,9,2,67,26,3
"4124",1982,10,4,13,"020C","Swamp Sparrow","SWSP",0,9,2,68,26,3
"4125",1982,10,4,13,"020C","Tufted Titmouse","TUTI",0,9,2,69,26,3
"4126",1982,10,4,13,"020C","Vesper Sparrow","VESP",0,9,2,70,26,3
"4127",1982,10,4,13,"020C","Warbling Vireo","WAVI",0,9,2,71,26,3
"4128",1982,10,4,13,"020C","Western Kingbird","WEKI",0,9,2,72,26,3
"4129",1982,10,4,13,"020C","Western Meadowlark","WEME",0,9,2,73,26,3
"4130",1982,10,4,13,"020C","White-breasted Nuthatch","WBNU",0,9,2,74,26,3
"4131",1982,10,4,13,"020C","Winter Wren","WIWR",0,9,2,75,26,3
"4132",1982,10,4,13,"020C","Yellow Warbler","YEWA",0,9,2,76,26,3
"4133",1982,10,4,13,"020C","Yellow-billed Cuckoo","YBCU",0,9,2,77,26,3
"4134",1982,10,4,13,"020C","Yellow-rumped Warbler","YRWA",0,9,2,78,26,3
"4135",1982,10,7,3,"004B","Acadian Flycatcher","ACFL",0,3,2,1,37,4
"4136",1982,10,7,3,"004B","American Crow","AMCR",0,3,2,2,37,4
"4137",1982,10,7,3,"004B","American Goldfinch","AMGO",0,3,2,3,37,4
"4138",1982,10,7,3,"004B","American Robin","AMRO",0,3,2,4,37,4
"4139",1982,10,7,3,"004B","American Tree Sparrow","ATSP",0,3,2,5,37,4
"4140",1982,10,7,3,"004B","Baltimore Oriole","BAOR",0,3,2,6,37,4
"4141",1982,10,7,3,"004B","Barn Swallow","BARS",0,3,2,7,37,4
"4142",1982,10,7,3,"004B","Bell's Vireo","BEVI",0,3,2,8,37,4
"4143",1982,10,7,3,"004B","Bewick's Wren","BEWR",0,3,2,9,37,4
"4144",1982,10,7,3,"004B","Black-capped Chickadee","BCCH",0,3,2,10,37,4
"4145",1982,10,7,3,"004B","Blue Grosbeak","BLGR",0,3,2,11,37,4
"4146",1982,10,7,3,"004B","Blue Jay","BLJA",25,3,2,12,37,4
"4147",1982,10,7,3,"004B","Blue-gray Gnatcatcher","BGGN",0,3,2,13,37,4
"4148",1982,10,7,3,"004B","Brown Thrasher","BRTH",0,3,2,14,37,4
"4149",1982,10,7,3,"004B","Brown-headed Cowbird","BHCO",3,3,2,15,37,4
"4150",1982,10,7,3,"004B","Carolina Wren","CARW",0,3,2,16,37,4
"4151",1982,10,7,3,"004B","Cedar Waxwing","CEDW",0,3,2,17,37,4
"4152",1982,10,7,3,"004B","Chimney Swift","CHSW",0,3,2,18,37,4
"4153",1982,10,7,3,"004B","Cliff Swallow","CLSW",0,3,2,19,37,4
"4154",1982,10,7,3,"004B","Common Grackle","COGR",0,3,2,20,37,4
"4155",1982,10,7,3,"004B","Common Yellowthroat","COYE",0,3,2,21,37,4
"4156",1982,10,7,3,"004B","Dark-eyed Junco","DEJU",0,3,2,22,37,4
"4157",1982,10,7,3,"004B","Dickcissel","DICK",0,3,2,23,37,4
"4158",1982,10,7,3,"004B","Eastern Bluebird","EABL",0,3,2,24,37,4
"4159",1982,10,7,3,"004B","Eastern Kingbird","EAKI",0,3,2,25,37,4
"4160",1982,10,7,3,"004B","Eastern Meadowlark","EAME",4,3,2,26,37,4
"4161",1982,10,7,3,"004B","Eastern Phoebe","EAPH",0,3,2,27,37,4
"4162",1982,10,7,3,"004B","Eastern Towhee","EATO",0,3,2,28,37,4
"4163",1982,10,7,3,"004B","Eastern Wood-Pewee","EAWP",0,3,2,29,37,4
"4164",1982,10,7,3,"004B","European Starling","EUST",0,3,2,30,37,4
"4165",1982,10,7,3,"004B","Field Sparrow","FISP",0,3,2,31,37,4
"4166",1982,10,7,3,"004B","Fox Sparrow","FOSP",0,3,2,32,37,4
"4167",1982,10,7,3,"004B","Golden-crowned Kinglet","GCKI",0,3,2,33,37,4
"4168",1982,10,7,3,"004B","Grasshopper Sparrow","GRSP",0,3,2,34,37,4
"4169",1982,10,7,3,"004B","Gray Catbird","GRCA",0,3,2,35,37,4
"4170",1982,10,7,3,"004B","Great Crested Flycatcher","GCFL",0,3,2,36,37,4
"4171",1982,10,7,3,"004B","Great-tailed Grackle","GTGR",0,3,2,37,37,4
"4172",1982,10,7,3,"004B","Henslow's Sparrow","HESP",0,3,2,38,37,4
"4173",1982,10,7,3,"004B","Horned Lark","HOLA",0,3,2,39,37,4
"4174",1982,10,7,3,"004B","House Sparrow","HOSP",0,3,2,40,37,4
"4175",1982,10,7,3,"004B","House Wren","HOWR",0,3,2,41,37,4
"4176",1982,10,7,3,"004B","Indigo Bunting","INBU",0,3,2,42,37,4
"4177",1982,10,7,3,"004B","Kentucky Warbler","KEWA",0,3,2,43,37,4
"4178",1982,10,7,3,"004B","Lapland Longspur","LALO",0,3,2,44,37,4
"4179",1982,10,7,3,"004B","Lark Sparrow","LASP",0,3,2,45,37,4
"4180",1982,10,7,3,"004B","LeConte's Sparrow","LCSP",0,3,2,46,37,4
"4181",1982,10,7,3,"004B","Lincoln's Sparrow","LISP",1,3,2,47,37,4
"4182",1982,10,7,3,"004B","Loggerhead Shrike","LOSH",0,3,2,48,37,4
"4183",1982,10,7,3,"004B","Louisiana Waterthrush","LOWA",0,3,2,49,37,4
"4184",1982,10,7,3,"004B","Mourning Dove","MODO",0,3,2,50,37,4
"4185",1982,10,7,3,"004B","Mourning Warbler","MOWA",0,3,2,51,37,4
"4186",1982,10,7,3,"004B","Northern Cardinal","NOCA",0,3,2,52,37,4
"4187",1982,10,7,3,"004B","Northern Flicker","NOFL",2,3,2,53,37,4
"4188",1982,10,7,3,"004B","Northern Mockingbird","NOMO",0,3,2,54,37,4
"4189",1982,10,7,3,"004B","Northern Rough-winged Swallow","NRWS",0,3,2,55,37,4
"4190",1982,10,7,3,"004B","Northern Shrike","NSHR",0,3,2,56,37,4
"4191",1982,10,7,3,"004B","Orange-crowned Warbler","OCWA",0,3,2,57,37,4
"4192",1982,10,7,3,"004B","Orchard Oriole","OROR",0,3,2,58,37,4
"4193",1982,10,7,3,"004B","Pine Siskin","PISI",0,3,2,59,37,4
"4194",1982,10,7,3,"004B","Red-winged Blackbird","RWBL",0,3,2,60,37,4
"4195",1982,10,7,3,"004B","Ruby-crowned Kinglet","RCKI",0,3,2,61,37,4
"4196",1982,10,7,3,"004B","Savannah Sparrow","SAVS",0,3,2,62,37,4
"4197",1982,10,7,3,"004B","Scissor-tailed Flycatcher","STFL",0,3,2,63,37,4
"4198",1982,10,7,3,"004B","Sedge Wren","SEWR",0,3,2,64,37,4
"4199",1982,10,7,3,"004B","Song Sparrow","SOSP",0,3,2,65,37,4
"4200",1982,10,7,3,"004B","Spotted Towhee","SPTO",0,3,2,66,37,4
"4201",1982,10,7,3,"004B","Summer Tanager","SUTA",0,3,2,67,37,4
"4202",1982,10,7,3,"004B","Swamp Sparrow","SWSP",0,3,2,68,37,4
"4203",1982,10,7,3,"004B","Tufted Titmouse","TUTI",0,3,2,69,37,4
"4204",1982,10,7,3,"004B","Vesper Sparrow","VESP",0,3,2,70,37,4
"4205",1982,10,7,3,"004B","Warbling Vireo","WAVI",0,3,2,71,37,4
"4206",1982,10,7,3,"004B","Western Kingbird","WEKI",0,3,2,72,37,4
"4207",1982,10,7,3,"004B","Western Meadowlark","WEME",0,3,2,73,37,4
"4208",1982,10,7,3,"004B","White-breasted Nuthatch","WBNU",0,3,2,74,37,4
"4209",1982,10,7,3,"004B","Winter Wren","WIWR",0,3,2,75,37,4
"4210",1982,10,7,3,"004B","Yellow Warbler","YEWA",0,3,2,76,37,4
"4211",1982,10,7,3,"004B","Yellow-billed Cuckoo","YBCU",0,3,2,77,37,4
"4212",1982,10,7,3,"004B","Yellow-rumped Warbler","YRWA",0,3,2,78,37,4
"4213",1982,10,11,14,"020B","Acadian Flycatcher","ACFL",0,10,2,1,23,4
"4214",1982,10,11,14,"020B","American Crow","AMCR",0,10,2,2,23,4
"4215",1982,10,11,14,"020B","American Goldfinch","AMGO",0,10,2,3,23,4
"4216",1982,10,11,14,"020B","American Robin","AMRO",0,10,2,4,23,4
"4217",1982,10,11,14,"020B","American Tree Sparrow","ATSP",0,10,2,5,23,4
"4218",1982,10,11,14,"020B","Baltimore Oriole","BAOR",0,10,2,6,23,4
"4219",1982,10,11,14,"020B","Barn Swallow","BARS",0,10,2,7,23,4
"4220",1982,10,11,14,"020B","Bell's Vireo","BEVI",0,10,2,8,23,4
"4221",1982,10,11,14,"020B","Bewick's Wren","BEWR",0,10,2,9,23,4
"4222",1982,10,11,14,"020B","Black-capped Chickadee","BCCH",0,10,2,10,23,4
"4223",1982,10,11,14,"020B","Blue Grosbeak","BLGR",0,10,2,11,23,4
"4224",1982,10,11,14,"020B","Blue Jay","BLJA",0,10,2,12,23,4
"4225",1982,10,11,14,"020B","Blue-gray Gnatcatcher","BGGN",0,10,2,13,23,4
"4226",1982,10,11,14,"020B","Brown Thrasher","BRTH",0,10,2,14,23,4
"4227",1982,10,11,14,"020B","Brown-headed Cowbird","BHCO",0,10,2,15,23,4
"4228",1982,10,11,14,"020B","Carolina Wren","CARW",0,10,2,16,23,4
"4229",1982,10,11,14,"020B","Cedar Waxwing","CEDW",0,10,2,17,23,4
"4230",1982,10,11,14,"020B","Chimney Swift","CHSW",0,10,2,18,23,4
"4231",1982,10,11,14,"020B","Cliff Swallow","CLSW",0,10,2,19,23,4
"4232",1982,10,11,14,"020B","Common Grackle","COGR",0,10,2,20,23,4
"4233",1982,10,11,14,"020B","Common Yellowthroat","COYE",0,10,2,21,23,4
"4234",1982,10,11,14,"020B","Dark-eyed Junco","DEJU",0,10,2,22,23,4
"4235",1982,10,11,14,"020B","Dickcissel","DICK",0,10,2,23,23,4
"4236",1982,10,11,14,"020B","Eastern Bluebird","EABL",0,10,2,24,23,4
"4237",1982,10,11,14,"020B","Eastern Kingbird","EAKI",0,10,2,25,23,4
"4238",1982,10,11,14,"020B","Eastern Meadowlark","EAME",1,10,2,26,23,4
"4239",1982,10,11,14,"020B","Eastern Phoebe","EAPH",0,10,2,27,23,4
"4240",1982,10,11,14,"020B","Eastern Towhee","EATO",0,10,2,28,23,4
"4241",1982,10,11,14,"020B","Eastern Wood-Pewee","EAWP",0,10,2,29,23,4
"4242",1982,10,11,14,"020B","European Starling","EUST",0,10,2,30,23,4
"4243",1982,10,11,14,"020B","Field Sparrow","FISP",0,10,2,31,23,4
"4244",1982,10,11,14,"020B","Fox Sparrow","FOSP",0,10,2,32,23,4
"4245",1982,10,11,14,"020B","Golden-crowned Kinglet","GCKI",0,10,2,33,23,4
"4246",1982,10,11,14,"020B","Grasshopper Sparrow","GRSP",0,10,2,34,23,4
"4247",1982,10,11,14,"020B","Gray Catbird","GRCA",0,10,2,35,23,4
"4248",1982,10,11,14,"020B","Great Crested Flycatcher","GCFL",0,10,2,36,23,4
"4249",1982,10,11,14,"020B","Great-tailed Grackle","GTGR",0,10,2,37,23,4
"4250",1982,10,11,14,"020B","Henslow's Sparrow","HESP",0,10,2,38,23,4
"4251",1982,10,11,14,"020B","Horned Lark","HOLA",0,10,2,39,23,4
"4252",1982,10,11,14,"020B","House Sparrow","HOSP",0,10,2,40,23,4
"4253",1982,10,11,14,"020B","House Wren","HOWR",0,10,2,41,23,4
"4254",1982,10,11,14,"020B","Indigo Bunting","INBU",0,10,2,42,23,4
"4255",1982,10,11,14,"020B","Kentucky Warbler","KEWA",0,10,2,43,23,4
"4256",1982,10,11,14,"020B","Lapland Longspur","LALO",0,10,2,44,23,4
"4257",1982,10,11,14,"020B","Lark Sparrow","LASP",0,10,2,45,23,4
"4258",1982,10,11,14,"020B","LeConte's Sparrow","LCSP",2,10,2,46,23,4
"4259",1982,10,11,14,"020B","Lincoln's Sparrow","LISP",3,10,2,47,23,4
"4260",1982,10,11,14,"020B","Loggerhead Shrike","LOSH",0,10,2,48,23,4
"4261",1982,10,11,14,"020B","Louisiana Waterthrush","LOWA",0,10,2,49,23,4
"4262",1982,10,11,14,"020B","Mourning Dove","MODO",0,10,2,50,23,4
"4263",1982,10,11,14,"020B","Mourning Warbler","MOWA",0,10,2,51,23,4
"4264",1982,10,11,14,"020B","Northern Cardinal","NOCA",0,10,2,52,23,4
"4265",1982,10,11,14,"020B","Northern Flicker","NOFL",1,10,2,53,23,4
"4266",1982,10,11,14,"020B","Northern Mockingbird","NOMO",0,10,2,54,23,4
"4267",1982,10,11,14,"020B","Northern Rough-winged Swallow","NRWS",0,10,2,55,23,4
"4268",1982,10,11,14,"020B","Northern Shrike","NSHR",0,10,2,56,23,4
"4269",1982,10,11,14,"020B","Orange-crowned Warbler","OCWA",0,10,2,57,23,4
"4270",1982,10,11,14,"020B","Orchard Oriole","OROR",0,10,2,58,23,4
"4271",1982,10,11,14,"020B","Pine Siskin","PISI",0,10,2,59,23,4
"4272",1982,10,11,14,"020B","Red-winged Blackbird","RWBL",0,10,2,60,23,4
"4273",1982,10,11,14,"020B","Ruby-crowned Kinglet","RCKI",0,10,2,61,23,4
"4274",1982,10,11,14,"020B","Savannah Sparrow","SAVS",0,10,2,62,23,4
"4275",1982,10,11,14,"020B","Scissor-tailed Flycatcher","STFL",0,10,2,63,23,4
"4276",1982,10,11,14,"020B","Sedge Wren","SEWR",1,10,2,64,23,4
"4277",1982,10,11,14,"020B","Song Sparrow","SOSP",0,10,2,65,23,4
